GeneSymbol	P43_HG	P56_bulge	P56_HG	P69_bulge	P69_HG
Tbx19	NA	NA	NA	NA	NA
Tbx2	NA	NA	NA	NA	NA
Tbx20	NA	NA	NA	NA	NA
Tbx21	NA	NA	NA	NA	NA
Tbx3	NA	0.0383513646640505	0.212889543362704	NA	0.303052791737267
Tbx4	NA	NA	NA	NA	NA
Tbx5	NA	NA	NA	NA	NA
Tbx6	NA	0.162613722085809	0.259254014607291	0.476703725745049	0.482925985226889
Tbxa2r	NA	NA	NA	NA	NA
Tbxas1	NA	NA	NA	NA	NA
Tc2n	NA	NA	NA	NA	NA
Tcam1	NA	NA	NA	NA	NA
Tcap	NA	0.135018968743317	NA	0.0809538926943221	0.141768364937011
Tcea1	0.266211830618667	-0.153551828155498	-0.00214560640602457	0.0555942690566082	0.215369307029945
Tcea2	NA	NA	NA	NA	NA
Tcea3	NA	0.151364456129449	-0.585190627026751	-0.0783850298268565	NA
Tceal1	-2.41716036980594	0	-1.76399303519131	0.460056252247494	NA
Tceal3	NA	NA	NA	NA	NA
Tceal5	NA	NA	NA	NA	NA
Tceal6	NA	NA	NA	NA	NA
Tceal8	-0.277315083187105	-0.0456664370534625	0.492005483414799	0.378280043812195	-0.881125383912661
Tceb1	-0.0448517817403538	0.151247027832031	-0.486749262067208	-0.0450654674764035	0.135768774920814
Tceb2	-0.000184571599451289	0.194323815826639	0.185720034526676	-0.745573878795907	-0.40458370709409
Tceb3	0.740316321977182	0.213734089933225	0.316746325932562	-0.218924042874011	0.0572812018327564
Tcerg1	0.735261538844596	-0.232650457211419	0.434784238696958	0.106945725948074	0.17911338469772
Tcf12	-0.561055225627017	-0.147841149599135	0.249371303742438	0.285033607766383	-0.653085396882051
Tcf15	NA	NA	NA	NA	NA
Tcf19	2.35500941795027	0.067431021988277	0.935482866376232	0.353002366607722	0.743162051754782
Tcf20	0.952306890444488	-0.124646772857766	0.220215021437875	-0.0327625053404343	-0.0517621913721662
Tcf21	NA	NA	NA	NA	NA
Tcf23	NA	NA	NA	NA	NA
Tcf25	-0.202369106401377	0.0444697683068069	0.544545093478965	0.134294777598583	0.410071156221152
Tcf3	-0.250322917624898	-0.108263174677976	-0.692061740342556	-0.609420893779705	-1.01626296326506
Tcf4	-0.51118806177405	-0.0798149835604294	-0.155876868582889	0.0828581185613064	-0.721732340439841
Tcf7	NA	NA	1.0540214934874	0.27520716491792	NA
Tcf7l1	-1.81242420994004	-0.115723465763343	-1.11068280568369	0.138195261600526	-1.93639438056949
Tcf7l2	-0.989206878107938	-0.472391654413289	0.16192979780121	0.308487116689144	-0.6671080846669
Tcfl5	-0.0209776636053522	-0.198595848474628	NA	NA	NA
