GeneSymbol	aHFSC1	aHFSC2	qHFSC	TAC1	TAC2
D15Wsu126e	-0.466814459426173	-1.37186291033423	-0.664511573813519	NA	NA
D16Ertd472e	-0.711124670457281	-0.743966617131107	-0.26071130550679	-1.62092168588033	-1.14501722778743
D16Ertd550e	NA	NA	NA	NA	NA
D16Ertd6e	NA	NA	NA	NA	NA
D16Ertd778e	NA	NA	NA	NA	NA
D16Ertd780e	NA	NA	NA	NA	NA
D16H22S680E	0.293158797779522	0.348630799228804	-0.144981746953174	-0.391571709414364	-0.440438506643931
D17892	NA	NA	NA	NA	NA
D17Ertd165e	NA	NA	NA	NA	NA
D17Ertd191e	NA	NA	NA	NA	NA
D17Ertd589e	NA	NA	NA	NA	NA
D17Ertd657e	NA	NA	NA	NA	NA
D17Ertd763e	NA	NA	NA	NA	NA
D17Ertd96e	NA	NA	NA	NA	NA
D17H6S56E-3	NA	NA	NA	NA	NA
D17H6S56E-5	1.43397905939559	0.834178685426334	NA	2.61615055084551	2.65970060487797
D17Wsu104e	0.023219777217319	0.325157585989652	-0.0251990377816256	-0.0328001428466669	-0.0587028486313024
D17Wsu92e	0.0485233311683917	0.594756760242416	0.0311554670049592	0.226123857202872	0.496705865501362
D18Ertd169e	NA	NA	NA	NA	NA
D18Ertd201e	NA	NA	NA	NA	NA
D18Ertd232e	NA	NA	NA	NA	NA
D18Ertd289e	NA	NA	NA	NA	NA
D18Ertd653e	NA	NA	NA	NA	NA
D19Bwg1357e	0.244222592340355	-0.0652807550664587	0.00157973506136599	0.309375211508335	0.786248674461891
D19Ertd132e	NA	NA	NA	NA	NA
D19Ertd200e	NA	NA	NA	NA	NA
D19Ertd386e	NA	NA	NA	NA	NA
D19Ertd409e	NA	NA	NA	NA	NA
D19Ertd737e	-0.0674158032882417	-0.258174008120958	-0.260325521118229	-0.101078804686345	0.0434537360252119
D19Ertd744e	NA	NA	NA	NA	NA
D19Ertd79e	NA	NA	NA	NA	NA
D19Wsu162e	0.145857303543353	0.595627070444576	-0.0216762195867974	0.922034824522146	0.802739108341603
D1Bwg0212e	-0.309324112157268	-0.0656566648024755	-0.318920746690608	-0.0640597890129864	0.271765788599192
D1Ertd164e	NA	NA	NA	NA	NA
D1Ertd185e	NA	NA	NA	NA	NA
D1Ertd218e	NA	NA	NA	NA	NA
D1Ertd228e	NA	NA	NA	NA	NA
D1Ertd259e	NA	NA	NA	NA	NA
D1Ertd273e	NA	NA	NA	NA	NA
D1Ertd448e	-0.0698696262521592	0.223644150719629	0.255934534740621	-0.0817479174959859	0.339791266125384
D1Ertd507e	NA	NA	NA	NA	NA
D1Ertd564e	NA	NA	0.458441995292485	NA	NA
D1Ertd622e	-0.21122617533869	-0.240343512855841	0.118629663769244	0.187889404511251	0.217572435036745
D1Ertd646e	NA	NA	NA	NA	NA
D1Ertd704e	NA	NA	NA	NA	NA
D1Ertd705e	NA	NA	NA	NA	NA
D1Ertd75e	NA	NA	0.274529994682661	0.141601609549424	NA
D1Ertd83e	NA	NA	NA	NA	NA
D1Ertd84e	NA	NA	NA	NA	NA
D1Ertd86e	NA	NA	NA	NA	NA
D1Pas1	NA	NA	NA	NA	NA
D230004N17Rik	NA	NA	NA	NA	NA
D230019N24Rik	NA	NA	NA	NA	NA
D230021J17Rik	NA	NA	NA	NA	NA
D230025D16Rik	-0.216686616048422	0.138747804656307	-0.054684843087653	-0.206378377556319	-0.260565189025742
D230038C21	NA	NA	NA	NA	NA
D230040A04Rik	NA	NA	NA	NA	NA
D230040J21Rik	NA	NA	NA	NA	NA
D230044B12Rik	NA	NA	NA	NA	NA
D2Bwg1423e	-0.0099666897235613	-0.18153478163403	0.228993123056362	NA	NA
D2Ertd105e	NA	NA	NA	NA	NA
D2Ertd112e	NA	NA	NA	NA	NA
D2Ertd127e	NA	NA	NA	NA	NA
D2Ertd173e	NA	NA	NA	NA	NA
D2Ertd210e	NA	NA	NA	NA	NA
D2Ertd239e	NA	NA	NA	NA	NA
D2Ertd282e	NA	NA	NA	NA	NA
D2Ertd295e	NA	NA	NA	NA	NA
D2Ertd337e	NA	NA	NA	NA	NA
D2Ertd397e	NA	NA	NA	NA	NA
D2Ertd48e	NA	NA	NA	NA	NA
D2Ertd501e	NA	NA	NA	NA	NA
D2Ertd612e	NA	NA	NA	NA	NA
D2Ertd623e	NA	NA	NA	NA	NA
D2Ertd63e	NA	NA	NA	NA	NA
D2Ertd640e	NA	NA	NA	NA	NA
D2Ertd750e	NA	NA	NA	NA	NA
D2Ertd93e	-0.235575890314364	-0.555824950147366	-0.0520971095262612	NA	-0.318726040526008
D2hgdh	-0.560830657436157	-0.0911486592751687	-0.118879455638141	-0.133904856175942	0.081560923336423
D2Wsu107e	NA	NA	NA	NA	NA
D2Wsu81e	-0.0414445137843318	0.00955879609406107	0.0936812166564378	0.340019407097457	0.632969269303853
D330005C11Rik	NA	NA	NA	NA	NA
D330012F22Rik	NA	-0.42656601578897	NA	NA	-0.480734445647596
D330013E07Rik	NA	NA	NA	NA	NA
D330022H12Rik	NA	NA	NA	NA	NA
D330028D13Rik	-0.642166291391124	-0.307661496788197	-0.484311239335486	-0.354845870025775	-0.611106783575162
D330040H18Rik	-0.638984397632128	-0.859887508869525	0.082534954421793	NA	NA
D330050G23Rik	NA	NA	NA	NA	NA
D3Bwg0562e	NA	NA	-0.166496595193965	NA	NA
D3Ertd108e	NA	NA	NA	NA	NA
D3Ertd162e	NA	NA	NA	NA	NA
D3Ertd229e	NA	NA	NA	NA	NA
D3Ertd246e	NA	NA	NA	NA	NA
D3Ertd254e	0.473197979268603	0.143756260563262	-0.502348923413107	-1.50213977390183	-1.54038506986612
D3Ertd258e	NA	NA	NA	NA	NA
D3Ertd270e	NA	NA	NA	NA	NA
D3Ertd34e	NA	NA	NA	NA	NA
D3Ertd547e	NA	NA	NA	NA	NA
D3Ertd711e	NA	NA	NA	NA	NA
D3Ertd740e	NA	NA	NA	NA	NA
D3Ertd751e	NA	NA	NA	NA	NA
D3Ertd797e	NA	NA	NA	NA	NA
D3Wsu106e	NA	NA	NA	NA	NA
D3Wsu167e	NA	NA	NA	NA	NA
D430013B06Rik	NA	NA	NA	NA	NA
D430018E03Rik	NA	NA	NA	NA	NA
D430019H16Rik	NA	NA	NA	NA	NA
D430020J02Rik	NA	NA	NA	NA	NA
D430030G11Rik	NA	NA	NA	NA	NA
D430033H22Rik	NA	NA	NA	NA	NA
D430040D24Rik	NA	NA	NA	NA	NA
D430041D05Rik	NA	NA	NA	NA	NA
D430042O09Rik	-0.199596145872471	0.235770874629656	-0.10868624753979	-0.137503069709219	0.0823818469251503
D430047D06Rik	NA	NA	NA	NA	NA
D430050E20Rik	NA	NA	NA	NA	NA
D4Bwg0951e	NA	NA	NA	NA	NA
D4Ertd103e	NA	NA	NA	NA	NA
D4Ertd117e	0.121251900829824	0.24745894403718	0.35615798571961	0.315056675294677	0.253875388275513
D4Ertd179e	NA	NA	NA	NA	NA
D4Ertd199e	NA	NA	NA	NA	NA
D4Ertd22e	0.0343589281053718	0.158723854692627	0.0711731228292076	0.13060914382172	0.146283579843396
D4Ertd264e	NA	NA	NA	NA	NA
D4Ertd298e	-0.13315976765333	-0.471783531651077	-0.0120014149252352	-0.433820054956881	-0.352098461475573
D4Ertd335e	NA	NA	NA	NA	NA
D4Ertd510e	NA	NA	NA	NA	NA
D4Ertd571e	NA	NA	NA	NA	NA
D4Ertd58e	NA	NA	NA	NA	NA
D4Ertd617e	NA	NA	NA	NA	NA
D4Ertd628e	NA	NA	NA	NA	NA
D4Ertd669e	NA	NA	NA	NA	NA
D4Ertd76e	NA	NA	NA	NA	NA
D4Wsu53e	-0.593449157111584	-0.64484312965096	-0.638857653340359	-0.977296966639368	-1.1716522857407
D530014G21Rik	NA	NA	NA	NA	NA
D530015H24Rik	NA	NA	NA	NA	NA
D530017H19Rik	NA	NA	NA	NA	NA
D530031A16Rik	NA	NA	NA	NA	NA
D530037H12Rik	0.285738999975629	-0.25862712152654	-0.0965751480489185	0.285738999975629	NA
D530037P16Rik	NA	NA	NA	NA	NA
D530039A21Rik	NA	NA	NA	NA	NA
D530049N12Rik	NA	NA	NA	NA	NA
D5Buc30e	NA	NA	NA	NA	NA
D5Ertd102e	NA	NA	NA	NA	NA
D5Ertd121e	NA	NA	NA	NA	NA
D5Ertd159e	NA	NA	NA	NA	NA
D5Ertd163e	NA	NA	NA	NA	NA
D5Ertd215e	NA	NA	NA	NA	NA
D5Ertd255e	NA	NA	NA	NA	NA
D5Ertd301e	NA	NA	NA	NA	NA
D5Ertd422e	NA	NA	NA	NA	NA
D5Ertd505e	NA	NA	NA	NA	NA
D5Ertd521e	NA	NA	NA	NA	NA
D5Ertd525e	NA	NA	NA	NA	NA
D5Ertd560e	NA	NA	NA	NA	NA
D5Ertd566e	NA	NA	NA	NA	NA
D5Ertd579e	-0.874561129849686	-0.898199817833536	-0.233630059785407	-1.24508801434809	-0.795803522629338
D5Ertd615e	NA	NA	NA	NA	NA
D5Ertd683e	NA	NA	NA	NA	NA
D5Ertd798e	NA	NA	NA	NA	NA
D5Wsu148e	NA	NA	NA	NA	NA
D5Wsu152e	NA	NA	NA	NA	NA
D630004K10Rik	1.36574718733144	0.73006775870825	-1.1746868937538	-0.756926349485278	-0.449925906295534
D630004N19Rik	-0.34583854700396	-0.516788343667274	0.356959413024588	-0.377721505820626	-0.587142504645607
D630013N20Rik	NA	NA	NA	NA	NA
D630023F18Rik	NA	NA	NA	NA	NA
D630024D03Rik	NA	NA	NA	NA	NA
D630029K05Rik	NA	NA	NA	NA	NA
D630030B22Rik	NA	NA	NA	NA	NA
D630032N06Rik	NA	NA	NA	NA	NA
D630033A02Rik	NA	NA	NA	NA	NA
D630033O11Rik	NA	NA	NA	NA	NA
D630036G22Rik	NA	NA	NA	NA	NA
D630037F22Rik	-0.941422457496127	-1.3342291163183	-0.139102968912961	-1.20061422614076	-1.51867603574832
D630038D15Rik	NA	NA	NA	NA	NA
D630039A03Rik	NA	NA	NA	NA	NA
D630042F21Rik	NA	NA	NA	NA	NA
D630042P16Rik	NA	NA	NA	NA	NA
D630045J12Rik	NA	NA	NA	NA	NA
D630045M09Rik	NA	NA	NA	NA	NA
D6Ertd160e	NA	NA	NA	NA	NA
D6Ertd234e	NA	NA	NA	NA	NA
D6Ertd474e	NA	NA	NA	NA	NA
D6Ertd47e	NA	NA	NA	NA	NA
D6Ertd490e	NA	NA	NA	NA	NA
D6Ertd527e	NA	NA	NA	NA	NA
D6Ertd588e	NA	NA	NA	NA	NA
D6Ertd90e	NA	NA	NA	NA	NA
D6Mm5e	NA	NA	NA	NA	NA
D6Wsu116e	-0.301782068174751	-0.576320878495091	-0.18261619563644	-0.395210256619277	-0.338906551459255
D6Wsu163e	0.0678285216194645	-0.251340100659785	0.0401851400251623	0.0404914744094613	0.438132613716079
D730001G18Rik	NA	NA	NA	NA	NA
D730002M21Rik	NA	NA	NA	NA	NA
D730005E14Rik	NA	NA	NA	NA	NA
D730035F11Rik	NA	NA	NA	NA	NA
D730039F16Rik	-1.00064761787153	-0.825149723725344	-0.261006837180444	NA	NA
D730045A05Rik	NA	NA	NA	NA	NA
D730045B01Rik	NA	NA	NA	NA	NA
D730048I06Rik	NA	NA	NA	NA	NA
D730048J04Rik	NA	NA	NA	NA	NA
D730048M19Rik	NA	NA	NA	NA	NA
D730050C22Rik	NA	NA	NA	NA	NA
D7Bwg0826e	NA	NA	NA	NA	NA
D7Ertd128e	NA	NA	NA	NA	NA
D7Ertd143e	NA	NA	NA	NA	NA
D7Ertd183e	NA	NA	NA	NA	NA
D7Ertd187e	NA	NA	NA	NA	NA
D7Ertd193e	NA	NA	NA	NA	NA
D7Ertd1e	NA	NA	NA	NA	NA
D7Ertd316e	NA	NA	NA	NA	NA
D7Ertd413e	NA	NA	NA	NA	NA
D7Ertd443e	NA	NA	NA	NA	NA
D7Ertd481e	NA	NA	NA	NA	NA
D7Ertd495e	NA	NA	NA	NA	NA
D7Ertd523e	NA	NA	NA	NA	NA
D7Ertd526e	NA	NA	NA	NA	NA
D7Ertd558e	NA	NA	NA	NA	NA
D7Ertd59e	NA	NA	NA	NA	NA
D7Ertd661e	NA	NA	NA	NA	NA
D7Ertd715e	-0.635399186411837	-1.33068621794465	-0.474524001032494	NA	NA
D7Ertd758e	NA	NA	NA	NA	NA
D7Ertd783e	NA	NA	NA	NA	NA
D7Wsu130e	-1.17168297419909	NA	0.749964473205869	NA	-0.898923332339257
D830012I24Rik	-0.333754814805799	-0.741919226312994	-0.277031795438509	-1.14728468320769	-0.731801728981558
D830016K09Rik	NA	NA	NA	NA	NA
D830025C05Rik	NA	NA	NA	NA	NA
D830026I12Rik	NA	NA	NA	NA	NA
D830030K20Rik	NA	NA	NA	NA	NA
D830036C21Rik	NA	NA	NA	NA	NA
D830039M14Rik	NA	NA	NA	NA	NA
D830044I16Rik	NA	NA	NA	NA	NA
D830046C22Rik	NA	NA	NA	NA	NA
D8Ertd107e	NA	NA	NA	NA	NA
D8Ertd124e	NA	NA	NA	NA	NA
D8Ertd268e	NA	NA	NA	NA	NA
D8Ertd28e	NA	NA	NA	NA	NA
D8Ertd317e	NA	NA	NA	NA	NA
D8Ertd503e	NA	NA	NA	NA	NA
D8Ertd51e	NA	NA	NA	NA	NA
D8Ertd54e	NA	NA	NA	NA	NA
D8Ertd56e	NA	NA	NA	NA	NA
D8Ertd572e	NA	NA	NA	NA	NA
D8Ertd575e	NA	NA	NA	NA	NA
D8Ertd620e	NA	NA	NA	NA	NA
D8Ertd67e	NA	NA	NA	NA	NA
D8Ertd738e	0.147917781440545	-0.170284085519107	-0.0265275315884939	0.299434698115463	0.0143953885879142
D8Ertd82e	NA	NA	NA	NA	NA
D8Wsu26e	NA	NA	NA	NA	NA
D930001B02	-0.654066696731472	-0.660078014986905	0.225384311142141	-0.659794481662693	-1.19139327143827
D930002L09Rik	NA	NA	NA	NA	NA
D930003E18Rik	NA	NA	NA	NA	NA
D930009K15Rik	-0.0581153781158186	0.113043993971108	-0.158119142114135	-0.919260471713557	-0.470983016017604
D930014E17Rik	-0.135596642407195	-0.0401054819276769	0.282878041963116	-0.0169311410041733	-0.001756517720505
D930015E06Rik	0.146134656813636	0.229187504469369	0.0124171939106428	-0.00836180921257235	0.342781083812607
D930016D06Rik	-0.862058353500425	-0.75032694857343	-0.466770362256494	-0.835747486400638	-0.463344816348856
D930017J03Rik	NA	NA	NA	NA	NA
D930020B18Rik	NA	NA	NA	NA	NA
D930023I05Rik	NA	NA	NA	NA	NA
D930026N18Rik	NA	NA	NA	NA	NA
D930028M14Rik	NA	NA	NA	NA	NA
D930048N14Rik	NA	NA	NA	NA	NA
D930050J11	NA	NA	NA	NA	NA
D9Ertd115e	NA	NA	NA	NA	NA
D9Ertd12e	NA	NA	NA	NA	NA
D9Ertd241e	NA	NA	NA	NA	NA
D9Ertd256e	NA	NA	NA	NA	NA
D9Ertd26e	NA	NA	NA	NA	NA
D9Ertd292e	NA	NA	NA	NA	NA
D9Ertd306e	0.473418834333176	NA	NA	NA	NA
D9Ertd338e	NA	NA	NA	NA	NA
D9Ertd402e	0.0806009127922147	0.204796024560041	0.0173566585934291	-0.592404610325175	-0.58677001341386
D9Ertd496e	NA	NA	NA	NA	NA
D9Ertd596e	NA	NA	NA	NA	NA
D9Wsu74e	NA	NA	NA	NA	NA
D9Wsu90e	NA	NA	NA	NA	NA
Daam1	-0.592770646035796	-0.600559311650772	-0.384663085083006	-1.74435615955652	-1.58483435614918
Daam2	NA	NA	NA	NA	NA
Dab1	NA	NA	NA	NA	NA
Dab2	-1.46634396904616	-1.78526292799362	0.608384955010076	-4.69542178419158	-4.0446953923349
Dab2ip	-0.535892643928443	0.245038139954733	-0.149590058225672	-0.874566144127521	-0.262273254680713
Dach1	1.36840808598821	1.2388349052749	-1.10198131201131	1.06403444675804	1.31830885924581
Dach2	NA	NA	NA	NA	NA
Dact1	-0.354854083666478	NA	-0.0419066081912458	NA	NA
Dact2	NA	NA	NA	NA	NA
Dact3	NA	NA	NA	NA	NA
Dad1	0.112663174466392	0.0277329977266971	-0.136525329737164	-0.095093708110058	-0.152296122268468
Daf2	NA	NA	NA	NA	NA
Dag1	0.257641749179815	0.460567068982883	-0.393652499892239	-0.688029185494324	-0.527940356714743
Dagla	-0.431861857019371	NA	-0.26284408833169	-0.566198247657347	NA
Daglb	-0.783672447388459	-0.106551260901352	0.174936531259221	-0.937968785081923	-0.980094832673045
Dak	NA	NA	NA	NA	NA
Dalrd3	-0.653450078520432	0.0883939859864906	0.123915538224669	-0.153335311357243	0.0700303208868247
Dand5	NA	NA	NA	NA	NA
Dao	NA	NA	NA	NA	NA
Dap	-0.61556754757225	-0.0845248187635894	0.386140141706581	-0.909829894525753	-1.65524393859911
Dap3	0.0631276528894027	0.115464212996459	0.0615659772061843	0.443364737111047	0.508706941616861
Dapk1	0.659183281102516	1.2383429354916	-1.03940981945326	-0.956615863807045	-0.593304905827685
Dapk2	-0.827047751133307	-0.478995096749475	0.451457679939613	-1.81090570531668	-2.76155342907771
Dapk3	0.14091976054011	0.730298417803376	0.166399129412259	0.414382187624094	0.334393363448299
Dapl1	1.2323585493916	1.03265914911171	-0.0578180751579751	1.2523365676631	1.71634960250952
Dapp1	NA	NA	NA	NA	NA
Darc	-1.39091853833767	-0.845004359200974	0.205215977542478	-1.92470870746312	-1.95463507243398
Dars	0.0110855248900368	-0.429464547698869	-0.0905821834632174	0.0795013966371361	0.478050107387537
Dars2	0.1694923508307	-0.16467809474874	-0.313311109659563	0.918408732766598	1.32234371264683
Daxx	-0.010045347630939	0.136414938954024	-0.299836273722148	0.231392452508064	0.521900778861561
Dazap1	0.755786368035603	0.871713203120928	0.00187290041354338	1.48117958184288	1.75789011777491
Dazap2	-0.361416895605871	0.012465307902449	0.156494342779105	-0.0117349848814818	0.0465727369727542
Dazl	NA	NA	NA	NA	NA
Dbc1	NA	NA	NA	NA	NA
Dbf4	1.72948376576695	0.594087586840654	NA	3.63956526199154	4.08362282611407
Dbh	NA	NA	NA	NA	NA
Dbi	1.04676793735979	1.0142591166759	-0.819781791301166	0.833828798662712	0.704710100552163
Dbil5	-0.0330645799126503	-0.309746251214961	0.0489707640989181	NA	NA
Dbn1	1.24731212316491	1.56704526277148	-1.53668173065622	-1.04757704801527	-0.70937876968276
Dbndd1	NA	NA	NA	NA	NA
Dbndd2	-0.930721184442534	-0.82393334607435	0.549466439192289	-1.17287750239796	-1.32500927192183
Dbnl	0.235786373045124	0.621295221509886	0.0202695991139628	0.57466303332885	0.601660408533411
Dbp	-4.48336877827895	-4.51151387967156	0.46558524341132	-4.68923039922863	-4.53645393540702
Dbpht2	NA	NA	NA	NA	NA
Dbr1	-0.0773683527488878	0.139706478474452	-0.0540050368107545	0.275692667800096	1.01574352642531
Dbt	-0.485949219536506	-0.721659179593029	-0.0706657993082835	0.249039029692446	0.119140878590654
Dbx1	NA	NA	NA	NA	NA
Dbx2	NA	NA	NA	NA	NA
Dcaf10	-0.019212456865997	0.1755445493832	-0.167722786299688	-0.0395372161191494	0.0346805440210778
Dcaf11	-0.221223341050652	-0.0212685836298476	0.137653196525807	0.0635176025864537	-0.0943750524208422
Dcaf12	-0.112131730490422	0.117964186447409	0.110257011332097	-0.468680905260825	-0.0853224961046699
Dcaf12l1	NA	NA	NA	NA	NA
Dcaf13	0.00469820897032491	0.0760951736657365	-0.151567617032965	0.638254855365574	1.06377531546001
Dcaf15	-0.0755954707548199	0.44843514259072	-0.0724216358776557	0.545545742785992	0.467266518657047
Dcaf17	-0.136015386521114	-0.994943825524353	-0.547066275284813	0.947094845104703	0.773141398333888
Dcaf4	0.165959406851591	0.134708603558465	0.182575613213537	0.0123431395392384	0.132999874425153
Dcaf5	0.139527697041381	0.262751594616784	0.194608768836215	-0.387756410972554	-0.374998694994465
Dcaf6	-0.591349165266145	-0.355755267215129	-0.266226712832374	-1.36306346144873	-0.704447160677649
Dcaf7	0.0817886966128079	0.220698773002431	-0.0349767343822371	-0.289222502545963	0.100112932770143
Dcaf8	-0.313898060615293	-0.161876087944743	0.0919638225014787	-0.676291891085147	-0.549742172804299
Dcakd	0.0363176070379492	0.680555565471387	-0.220139054079713	0.565685931412038	1.0152114814452
Dcbld1	0.963903739693976	0.827144997039241	0.180784328123049	1.21874548380178	1.72728108406137
Dcbld2	1.03302113941195	0.596840893223852	-0.301424738458454	0.587473832053797	0.891338733383533
Dcc	NA	NA	NA	NA	NA
Dcdc2a	NA	NA	NA	NA	NA
Dcdc2b	NA	NA	NA	NA	NA
Dcdc2c	NA	NA	NA	NA	NA
Dchs1	NA	NA	NA	NA	NA
Dck	0.734875209797103	0.102671350077069	-0.339765242403286	1.59177664272162	2.2880642508606
Dclk1	1.00140363787902	0.587554078609904	-0.0592777122971744	0.422604938873139	0.631766615849071
Dclk2	NA	NA	NA	NA	NA
Dclk3	NA	NA	NA	NA	NA
Dclre1a	-0.444311290299156	-0.638127951694255	-0.140931686840969	-0.443386173421118	-0.161316517498912
Dclre1b	-0.151190608763986	-0.289795602091687	-0.0861380761202328	0.0598164742609955	0.42857451387085
Dclre1c	NA	NA	NA	NA	NA
Dcn	NA	NA	NA	NA	NA
Dcp1a	-0.0227230072852791	0.404037074686968	-0.198243220509787	-0.0862888656163907	0.494442997463555
Dcp1b	-0.340246138609626	-0.190221168288962	0.19092390282868	-0.133690875519355	-0.25302932173654
Dcp2	0.0276156068770694	-0.566404571607981	-0.19627049721749	-0.134993618667321	0.232473947437528
Dcpp1	NA	NA	NA	NA	NA
Dcpp2	NA	NA	NA	NA	NA
Dcpp3	NA	NA	NA	NA	NA
Dcps	0.158786160184574	0.444496615161299	0.24080183381272	0.13937461130957	0.272796406264186
Dcst1	NA	NA	NA	NA	NA
Dcstamp	NA	NA	NA	NA	NA
Dct	0.541048131240514	0.840581347908877	-0.860285791739983	1.37679661760863	1.56486763491713
Dctd	0.340392264895105	0.425332316224766	0.432454431646854	1.46024240411913	2.01174942193894
Dctn1	-0.00745312268610743	0.361535790138723	0.0342662032445871	-0.137458839407064	0.00503203253179141
Dctn2	-0.0485616428880213	0.103022447597136	0.0833092842696512	0.106286893560419	-0.255314050227494
Dctn3	0.0486635729142044	0.278806450623508	0.0295949896610779	0.205294612232272	0.219918293563339
Dctn4	0.0894673454455042	-0.0798177278823742	-0.0452246428824559	-0.0388565654364079	-0.157742875690359
Dctn5	-0.0911472438473426	0.037190731688713	0.0298181990445094	-0.034578776174583	-0.097184208778816
Dctn6	-0.381846218105893	-0.372288114910585	-0.0995339481708495	-0.324106386243985	-0.501441840984063
Dctpp1	0.329374143618921	0.185953063224551	-0.135959216682345	1.56819122037167	1.56887662704846
Dcun1d1	0.241049914805207	-0.055231524468879	-0.168530473359368	0.230734434607847	0.728406773507997
Dcun1d2	0.045614457961868	-0.139467470601466	-0.0555068865682635	0.0455255641183703	0.0576121240844634
Dcun1d3	-0.788469781189416	-0.738992762654823	0.465242207422042	-0.97986468856249	-1.20144791860877
Dcun1d4	0.2384977299897	0.19232597934474	-0.412671615689938	-0.728861520035765	-0.0697970164340473
Dcun1d5	0.518159166524333	0.459218114446116	-0.00362853869525681	1.04735982794853	0.341413824588802
Dcx	NA	NA	NA	NA	NA
Dcxr	0.782609775000175	0.848234462765374	-0.280682698555738	-0.398091830215286	-0.551844249615586
Dda1	0.0292603947854957	0.472899520840278	0.170896573378591	0.128788738581758	0.349735712645008
Ddah1	NA	NA	NA	NA	NA
Ddah2	0.0976893401634786	0.262258929282284	0.26554478684821	-1.61852920375209	-1.52604981987499
Ddb1	0.313673857221771	0.709224568110495	-0.0859384681410553	0.332877941904536	0.702442618760514
Ddb2	-1.27342892561739	-0.750136023862023	0.155907852459509	-1.2821238013352	-1.67473815232836
Ddc	NA	NA	NA	NA	NA
Ddhd1	NA	NA	NA	NA	NA
Ddhd2	-0.704194337631111	-0.321546763776006	-0.086763542633852	-1.81284842523792	-1.53782996226479
Ddi1	NA	NA	NA	NA	NA
Ddi2	-0.119477946390792	-0.0688334866820739	-0.432249074214644	0.310188686435151	0.686758040245037
Ddit3	-0.309507633708524	-0.16323447568384	0.282818850278122	-0.740480326229839	-1.1581353484886
Ddit4	0.776311154318824	0.762852220619088	-0.173346589410235	-0.000829149791432116	0.220207786595397
Ddit4l	0.501118060963309	0.300160297846914	1.37587875975523	-0.28167056038505	-0.149414646332663
Ddn	NA	NA	NA	NA	NA
Ddo	NA	NA	NA	NA	NA
Ddost	0.441244465579581	0.70257110254345	0.0508176300616707	0.271395471980723	0.46483067156734
Ddr1	-0.145253462104995	0.0214590574994595	0.0542595732759601	-1.14047017267554	-0.812897990592353
Ddr2	NA	NA	NA	NA	NA
Ddrgk1	-0.283776563853536	-0.186780163995563	-0.0215786810206406	-0.191183060778734	-0.438925096641684
Ddt	-0.105831782753205	0.0267684631194971	0.0535675394883359	0.0265947109401825	-0.218401870568682
Ddx1	0.227964696024139	-0.0327428820818465	-0.00928072670772373	0.768421768276864	1.06054646699946
Ddx10	-0.365474577610829	-0.734434953794644	-0.11470151535379	0.190526482730704	0.554175700307852
Ddx11	NA	NA	NA	NA	NA
Ddx17	0.239751313100375	0.328137167029968	-0.189650853816007	-0.408553048745364	-0.206790906427089
Ddx18	0.0969624392698538	0.110059667751604	0.0509275505225455	0.663106595978999	1.03163218032032
Ddx19a	-0.114922916458434	0.297971524985687	0.121092594578671	0.25857853391934	0.503537458449924
Ddx19b	-0.41818762710284	-0.137751580188312	0.0441072110449388	0.0209107942297386	0.116202682270933
Ddx20	-0.0939869876482726	0.052751407025851	-0.0438502266443006	0.465927643167118	0.921684492057844
Ddx21	0.518077624960416	0.399378978397432	-0.239143835903798	1.15948654521566	1.7255607033641
Ddx23	NA	NA	NA	NA	NA
Ddx24	-0.197927055289693	0.0496768869547299	-0.0181521980083463	-0.102155653446822	0.15771213637667
Ddx25	NA	NA	NA	NA	NA
Ddx26b	-1.45295319554776	-1.44102757600458	0.0468950049231482	-1.93971069525679	-1.65918921854707
Ddx27	0.051881453318396	0.259862170579925	-0.184058549270108	0.91651886975086	0.868683093345237
Ddx28	-0.555112630392779	0.0757374455807538	0.454440516260972	0.225484235460445	0.453714844542
Ddx31	0.165662463497716	0.232641989884554	0.0594867315607042	0.287205239929224	0.701962131970969
Ddx39	0.913970405421878	0.630900786142972	-0.0448303904451328	2.38879566691027	2.456797930225
Ddx39b	0.155460429879161	0.474345182108567	0.0464206612575833	0.645295146488555	0.918054364905966
Ddx3x	0.09799025900716	-0.14274257575442	-0.303356538695668	0.0452766682476131	0.215035106041563
Ddx3y	NA	NA	NA	NA	NA
Ddx4	NA	NA	NA	NA	NA
Ddx41	0.292461871157355	0.549413395352969	0.157951448529664	0.66944166789958	1.04168941160573
Ddx42	-0.3387175363439	-0.200236970426652	0.0223194616400528	-0.329542854034015	0.106205584482405
Ddx43	NA	NA	NA	NA	NA
Ddx46	-0.27731229649098	-0.670975480962615	-0.159800838130736	-0.209045644331597	0.00286382713818245
Ddx47	-0.194629881840381	-0.0602767933513739	-0.20344606351763	0.0364902544062495	0.244646101696004
Ddx49	0.0296742934813157	0.197703069992786	-0.1151619189925	0.538816675392187	0.34389961384907
Ddx5	-0.0267574724025774	-0.282080723083848	-0.172106402415491	0.21892923117705	0.28239571077674
Ddx50	-0.299832630178306	-0.78726132383489	-0.141172747599139	-0.887454744604346	-0.595527748974622
Ddx51	-0.209351148273549	0.13849337512052	0.122668832564854	0.356428859992353	0.590161656398952
Ddx52	-0.776468839709541	-0.788963044202323	-0.209627767528589	-0.254041465347867	0.404164532272865
Ddx54	-0.0787822773542617	0.337258783181715	0.117173769545903	0.4007577842176	0.656044775315831
