gene	aHFSC1	aHFSC2	qHFSC	TAC1	TAC2
2900052N01Rik	-0.0416585294761687	-0.148267238463012	0.164503526815409	0.182205878012223	0.207834272028906
2900053A13Rik	0.16890637107781	0.23201348979517	0.10953313048687	0.69170198760601	0.170655307843904
2900054C01Rik	-0.969534808891087	-1.04639708734733	-0.0870020710601569	-0.971169304619543	-0.475915232715438
2900055J20Rik	0.00590958491117544	-0.224984235643002	0.238597147829291	0.104650783456636	-0.097677363909499
2900056L01Rik	0.137372369612603	0.095114503264174	0.0961938809259477	0.0283385938846923	0.0576762483696331
2900056M20Rik	-0.667403502255511	-0.788025053053266	0.0603451025430843	-1.21599917769414	-0.884181064826846
2900057B20Rik	-0.0639527438240011	0.140881315577324	-0.0966478730880906	-0.179458272062742	-0.200806744670253
2900057C01Rik	-0.132399185597232	-0.237935260967645	-0.170644047294719	-0.228465202259769	-0.33711812156514
2900057E15Rik	-0.167012366918045	-0.344668783283555	-0.189744035283675	0.0329148662332164	-0.294942962136553
2900057H02Rik	0.175245662921249	0.72807678164008	0.704872593061035	0.342886734588428	0.246715817738748
2900060K15Rik	0.0885285282897323	0.0490757448380637	0.154803263659155	0.0446614305584727	0.0212753101218595
2900060N12Rik	-0.0640684237398299	-0.053678780080735	-0.084753122142371	-0.164414031779432	-0.151536695289592
2900064A13Rik	-0.103104986738336	-0.0228637927840358	0.00277865197370275	0.246227884019925	-0.125856437774575
2900064B16Rik	0.180695516913461	-0.302560999402968	0.02398649202095	0.0833151104871321	0.0935487617214363
2900064B18Rik	-0.844936351170198	-0.641975606493525	0.47292047354974	-0.95988099431761	-1.16899142819889
2900064F13Rik	-0.0565556776086136	-0.209673108913624	-0.309501624237986	-0.321039258074518	-0.40255162920172
2900064K03Rik	-0.0547317627537647	0.0123075464905733	-0.0298303630673118	-0.143932550482763	0.0474956391135566
2900069G24Rik	-0.0326428307739031	-0.203318690477979	-0.0861045929865847	-0.140593381886278	-0.242962312680933
2900072G11Rik	-0.477754337384935	-0.554856543790124	-0.268981019424826	-0.301401323410279	-0.370701757664213
2900073C17Rik	0.0874097653450949	-0.0584023023640547	0.392471892036616	0.0305065968786922	-0.12973742379866
2900075N08Rik	-0.0347655186392153	-0.134818623471256	0.0926684398518387	-0.0511499425685098	-0.0812353749109178
2900076A07Rik	-0.726881466298641	-0.972604556196659	-0.53119734183471	-1.01271442437169	-0.742100359644778
2900076A13Rik	-0.148965057070515	-0.053144760183927	-0.148749796035909	-0.367289457759621	-0.54699796167695
2900078I11Rik	0.229861993397212	0.12460562890008	0.100475979315639	0.0120166212852191	-0.0346847568697231
2900079G21Rik	0.449644543303815	0.26879599314328	0.783552687484162	0.387689814453243	0.530346645074157
2900084O13Rik	0.371397482207918	0.0982458459635454	-0.102805815773749	0.294942129161334	0.055999959239613
2900092C05Rik	0.0385782552034564	0.0866872853379697	0.129653564068748	0.459775992649223	0.265420616424432
2900092D14Rik	-0.279140421884405	-0.299818344781349	0.00821607811678415	-0.237616703800949	0.007525212094742
2900092E17Rik	-0.249202037299686	-0.0521011469679067	0.107819751015147	0.262107557519416	0.17753449245759
2900092N22Rik	0.09864079186951	0.0772682276493848	0.14727093095757	0.133004890162387	0.0969715191904847
2900093K20Rik	-0.907350418492	-0.961094929961225	0.206890177786589	-0.312039946933623	-0.714815683615812
2900097C17Rik	0.321029721524366	0.104517454900963	-0.0201753307252814	0.192110119225326	0.123889360542032
3-Mar	0.0796717652921193	-0.236295789669639	0.00172334034547372	-0.430203861841945	-0.647504173672513
3-Sep	-0.104839087305989	-0.0835485183652649	0.0909453335334232	-0.0134450700241455	-0.151472004299128
3000002C10Rik	0.441295662308746	0.397057802482296	0.217111062897266	0.828696099945784	0.755430020800347
3010001F23Rik	0.592804463735904	0.240681699158363	0.152412860037191	-0.249240836537816	-0.368466238653286
3010003L21Rik	0.0325679697768995	0.0953432254416486	-0.155746275141406	0.30180758721488	0.0566399275381362
3010026O09Rik	0.275062720655483	0.0929531507763661	0.281879826385671	0.740253516140472	0.58146639752814
3010027C24Rik	0.522839272875269	-0.385964656812658	0.250820920607397	0.302954338947316	-0.119455966446689
3021401N23Rik	-0.0992998631051605	-0.0946151468015106	0.31816505784855	-0.231184361236136	0.0550224131383761
3100002H09Rik	0.249429450693811	0.0547225343956503	-0.184180383632146	0	-0.182036891529986
3100002H20Rik	0.191715663349947	0.0604194322576439	0.252527600075544	0.0645561092973022	0.103654804765655
3100003L13Rik	-0.345067098779265	0.100074631353654	-0.221510243515036	-0.313901710154499	-0.00202589996711211
3100003M19Rik	0.086118895385948	-0.178685004199921	0.104415301279503	0.112253247424042	-0.257158068007549
3110001D03Rik	0.25674924050417	0.401090051402099	0.0143439145259769	0.325093067480957	0.263470229920383
3110001I22Rik	-0.190504734649513	0.108047633155077	-0.0222574748813793	0	0.640709781586456
3110002H16Rik	-0.457806513338425	-0.248189065238865	-0.0276242156764872	-0.253330398401403	-0.479077741838452
3110003A17Rik	0.101963832292967	-0.292359972564485	-0.0962398557649902	0.0286362359379826	0.0740099413904183
3110005L21Rik	-0.7300388172066	-1.08479164670562	-0.719939399614226	-1.31699724394176	-1.41451269447402
3110005L24Rik	-0.410282851329305	-0.263828706263094	-0.0903697610130445	-0.867535578016781	-1.18625540520144
3110007F17Rik	-0.665925548742971	-0.684153768525271	0.0450251502341543	-1.10404637954362	-1.36841780473505
3110009E18Rik	-0.386265577709162	-0.491863793991131	-0.165701144900403	0.025074081637829	0.073119135466639
3110009F21Rik	0.1596935398541	-0.130034376006194	0.234042271740259	0.0347393549296591	0.0423466019506535
3110018I06Rik	-0.04624987577842	0.0901090100312039	0.181017654915856	-0.0928876079147649	-0.0566424384660937
3110021A11Rik	0.20586289690511	-0.0956440359360142	0.145439133208082	-0.110913605523216	-0.39464236440947
3110021N24Rik	0.0373108075209201	0.159378037858192	0.0367382546537343	-0.0716832091632984	-0.0419290814434907
3110027N22Rik	-0.297552344809734	-0.58995964997286	-0.371391100158375	-0.736541599253047	-0.434130540422618
3110035C09Rik	-0.952091400487437	-0.396432214201898	-0.212901278347707	-1.50869525064267	-1.00065613829028
3110035E14Rik	0.315988395240115	-0.107158413869821	0.109727450140844	-0.0472582937126975	0.0677217531433376
3110035G12Rik	0.00134789002718261	-0.209553978603234	0.456687092783418	0.294152950953885	0.167319751841513
3110037C07Rik	0.162111731186502	-0.0928241105144407	0.167657979089978	0.130119213665767	-0.12288838988379
3110037L02Rik	0.0380006892275604	-0.0478686669951824	0.146130971444151	0.167875047205399	0.240033152538088
3110038A09Rik	0.204660753411848	-0.320032596914077	-0.116684192633475	-0.202997612301733	-0.331410988003852
3110039C02Rik	-0.0118521518812829	-0.0495239209640648	-0.144407139472233	0.122488200409564	0.0692620906307559
3110039M20Rik	0.203710252986154	-0.392320341560326	0.0768346249978142	-0.0892671738777819	-0.207834272028906
3110040M04Rik	-0.0947451016254606	-0.0375737515761765	-0.17646681051219	-0.216885864010664	-0.0404190534984741
3110040N11Rik	-0.182157080704016	0.0644596842299272	-0.0805739394221794	-0.184080995849301	-0.0634633191169955
3110043A19Rik	0.0303591188178025	-0.0624845391772353	0.231081864751264	0.102876445294421	0.213644256740424
3110043O21Rik	-0.648570798321793	-0.145241551333402	-0.112412255209163	-0.0384075352042483	0.470930799347119
3110045A19Rik	-0.0456712972528912	-0.155766893069305	0.18290838452058	-0.101368720476308	-0.404896575710737
3110045C21Rik	0.1137996365145	0.0975532154535457	0.277396541729392	0.156953544150701	0.767498394555621
3110047M12Rik	-0.373475581775789	-0.122706995920577	0	0.12355124218174	-0.165641309746884
3110047P20Rik	-0.373767015272763	-0.471660957546503	-0.257873010509291	-0.136745538769881	-0.124875343912922
3110049I03Rik	-0.161487538192285	-0.385942483647381	-0.466264584356881	-0.304488772723579	-0.356043078736749
3110052M02Rik	-0.336943206129405	-0.387536735322249	-0.121592836580639	-0.45646212555112	-0.601879664181852
3110053B16Rik	0.0521364632140293	-0.102090804015867	-0.0987014242925968	0.0493003668978313	-0.0978024089711806
3110054G05Rik	-0.0771526328122791	-0.195726362723915	0.130830735331582	-0.087460983427456	-0.29886916913333
3110056J03Rik	0.200562769861739	0.138969739176623	0.214615524919907	0.200562769861739	0.0878655179141123
3110056O03Rik	0.0802250772717539	0.264020907462605	0.128015662992558	-0.220155925591825	-0.0108112656881305
3110057O12Rik	-0.265891344273516	-0.435598255134308	-0.0344472481712277	-0.353468266575508	-0.544054057026893
3110062G12Rik	-0.17763971512553	-0.24797299022926	-0.125700437071684	-0.0773944925689454	-0.134576685666593
3110067C02Rik	-0.227732190671725	-0.0696584749337825	0.0471981569811137	0.0853023810945439	-0.0947400853046603
3110070M22Rik	0.155868459085254	0.0269454509532716	0.00912529506129189	0.657586834978504	0.0563440861949722
3110073H01Rik	-0.216985239791617	-0.90468878866751	-0.1775965593683	0.603425084149023	0.120368136068775
3110079O15Rik	-0.621384486065963	-0.819980174147668	0.312639234915809	-0.530365361634158	-0.250688538700714
3110080E11Rik	-0.4510290852041	-0.242130215811331	-0.296192958171118	-0.179696069577787	-0.108436287850961
3110080O07Rik	-0.33396433063562	-0.270005251163908	0.112727830698207	-0.19264246054689	-0.133640465649878
3110082D06Rik	0.0264118218416243	0.0954190187153949	-0.0442857343204459	-0.0445777834836998	0.132784080484386
3110082I17Rik	0.569735477612291	0.427593273877423	0.438496182923532	0.998506872012317	0.13636273325108
3110099E03Rik	-0.0135295198387113	0.0941788680900872	0.0954274225039802	-0.0107394250618693	0.00401797362854683
3200001D21Rik	0.555690587648082	0.358757445804057	0.0805389568705062	0.435878418356022	0.343931865623803
3200001G23Rik	0.00353088933029611	0.00116959048710497	-0.13251686768342	-0.0609620998462654	0.227381669543783
3200002M19Rik	0.544911283317625	0.36693267087762	-0.136573699574824	1.04181313903492	1.14464791693014
3222401L13Rik	0.292032248516541	-0.158485019919421	0.0683315357344765	-0.276003954017616	-0.184230677893058
3222402N08Rik	-0.183727101850322	-0.271878364752839	-0.44031125822042	-0.294942865765524	-0.462365988667275
3230401D17Rik	-0.338572907337728	-0.158739928963943	0.12365875130083	-0.256364273791618	-0.374738169570822
3300002A11Rik	-0.124214145989152	-0.224448947018557	0.0485324330058914	-0.0710350466615863	-0.268028927015778
3300002I08Rik	0.189955931844216	-0.129967102379553	-0.303946267148366	0.144146611710447	0.119796162544199
3300002I10Rik	-0.125181780570069	0.143157694992551	-0.078931904791649	0.493546921585442	0.17793829742881
3300002P09Rik	0.651172837792112	1.09499223670429	-0.0817790972027783	0.138545548824819	0.747971856017285
3300002P13Rik	0.0823801062648939	0.00890167748772219	0.384091467468455	0.0400542880080632	-0.236921210982434
3632451O06Rik	0.975720670322346	0.91100310786118	-0.856764165289375	-2.1154145704933	-1.41550047778711
3632454L22Rik	0.0182715866383591	0.0495621728444697	-0.188684144535009	-0.346327622144857	-0.302338260272475
3732407C23Rik	0.327375352108883	0.0289675675805281	0.399154918710815	0.332376328844996	0.000229843140895802
3830403N18Rik	0.0218108553490561	-0.114001386135582	0.0800901258618256	0.126415053018675	0.0303663925881785
3830406C13Rik	-0.225856619536922	-0.653872348593992	-0.029787372942641	-0.823018368194255	-0.92671075712206
3830408C21Rik	-0.0817199301846556	-0.332688501802695	-0.100043878794252	-0.463852946900652	-0.185492025793214
3830408D07Rik	0.0112888898261789	-0.187524428965842	0.104941411087892	0.0316105488062273	-0.108976295176587
3830417A13Rik	-0.279258231086244	-0.176338663600477	-0.0253828428107319	0.0951455281592328	-0.256886328649745
3830422I06Rik	-0.0193223901407178	-0.0146164085831617	-0.0563882020388471	-0.123133344280332	0.116331700805514
3830431G21Rik	-0.385000985685011	-0.0160217645186647	-0.204705909053674	-0.385000985685011	-0.248953228671295
3830612M24	-0.726884456564836	-0.776709026144905	0.413115140713638	-1.06721078562038	-1.10061530175991
3930402G23Rik	0.2818488772441	0.354963970735686	0.590445841105892	0.446924143504734	0.303329259847473
4-Mar	-0.0641628442606201	-0.282284149259409	-0.341925441620464	-0.176906619568388	-0.228244073328193
4-Sep	0.0935109985700389	0.243944576917764	0.0818447422991211	0.15495441537054	0.135487521706043
4122401K19Rik	0.117552541598177	-0.19460391512071	0.187796353644182	-0.0950072213570512	-0.0198759188446918
4430402I18Rik	-0.061234621927813	-0.0660283945070024	-0.188961349048143	0.0207806320690125	0.0818736382547636
4432414F05Rik	-0.950418546030474	-0.929805517656857	0.570408168752761	-0.429059292462068	-0.580010948865858
4631402F24Rik	-0.00748654925542613	0.1403093406837	0.117493193856272	0.133404012873883	-0.0891901631830085
4631422I05Rik	0.0112585765405557	0.0501308018840447	-0.0606470285356302	-0.144760119294371	0.0192917448083412
4632404H12Rik	-0.00792038333375977	-0.267606600280313	0.0700109427443572	0.160380703757402	0.12768719111399
4632404M16Rik	0.319497995094474	0.281252007541954	0.370063364116159	0.229868113963003	0.0109652359048389
4632409D06Rik	0.11302249611073	0.318096467288333	0.351594160628654	0.180336839084408	0.18764810277041
4632411P08Rik	0.254494040766055	0.120655419467304	0.0735992065307904	0.19883860479113	-0.21137434424807
4632415K11Rik	-0.157491207347739	0.315971646345116	-0.149296796582643	-0.266432067899342	-0.456472121318975
4632415L05Rik	0.0192875025496004	0.162631967058819	0.0918465367531303	-0.0893223517581454	-0.127883851017041
4632418H02Rik	-0.370768613836121	-0.301427473169666	-0.170395013616908	-0.540657211333506	-0.537012282533366
4632419I22Rik	0.21485520303847	-0.00592815105911026	-0.0342425547596967	0.129067862325566	0.225340075081746
4632427E13Rik	-0.291681594041033	-0.369241035971131	0.549448688847801	-0.666690968955507	-0.423186093572048
4632428C04Rik	-0.0325445557258952	0.360985367077649	0.318064047530081	0.0421299732363343	0.165327090723081
4632428N05Rik	0.484155418012224	0.951626731530795	-0.651985638376036	-1.05528134057287	-1.41334190425595
4632432E15Rik	-0.12715132886604	-0.206949745100644	-0.182888898278896	-0.0185028264972757	-0.12607596054245
4632433K11Rik	0.167873009249973	0.222706158092397	0.211776605623836	0.220306238463485	0.37198050525336
4632434I11Rik	0.0496446732600702	-0.128351787979791	-0.0697837020453322	1.92843683432889	2.18223003431195
4633401B06Rik	-0.212281642178972	-0.425303821475573	-0.36107266110937	-0.298247168163988	-0.238750849080604
4633401L03Rik	-0.373666667037162	-0.195170143097235	-0.431001053282923	-0.419768445272413	-0.473577938986128
4633402D09Rik	0.122502529349722	-0.00534620647036377	0.112078312668349	0.511771880183513	-0.227624505328767
4731417B20Rik	-0.140908478435885	0.0505802659209884	0.0525453723570015	0.63453274421364	0.661217809559523
4732415M23Rik	0.360041332147931	0.506940099972891	0.275903737840941	0.28375682389403	0.204506931092697
4732416N19Rik	0.0182834370430216	0.239382741125145	-0.299924145100713	-0.0113747011046765	0.06812279519208
4732418C07Rik	-0.362785086517174	-0.218432213983156	-0.179702625452357	-0.105541162559001	-0.114059073772808
4732419C18Rik	0.0163094318366834	0.0242707843182508	0.187607428918546	-0.175223640750935	-0.347862053960395
4732423E21Rik	-0.823102967829528	-0.971680771540608	-0.390323660629638	-0.963171347053846	-0.823102967829528
4732440D04Rik	-0.412057374485656	-0.045520854954932	-0.01711574506602	-0.255525663030268	-0.283153744279641
4732460I02Rik	-0.43343909603156	-0.401320328246862	-0.0515318463309407	-0.600989641384095	-0.356070602415412
4732468M13Rik	0.157816236862394	0.0485813232247549	-0.160997970774035	0.0534160621366278	-0.294101775879673
4732471D19Rik	-0.51153582406349	-0.171276136259672	-0.0518593246047514	-0.319592346965837	-0.2739868073805
4732490B19Rik	0.160896216540684	0.0209233026957714	0.782592240532296	-0.0920359015821344	0.0209233026957714
4732491K20Rik	-0.118767387259296	-0.490523620254822	-0.223535753476573	-0.711403163803503	-0.485808111453087
4732496C06Rik	-0.0573197483675396	-0.0885928787098713	0.710567888365344	-0.0219060658961761	0.0567393254052688
4733401A01Rik	-0.301731864162525	-0.187818605686765	-0.116188767522393	-0.120379450855904	-0.101618392200741
4733401D01Rik	-0.165950296636501	0.0717052849888629	0.273500544660756	-0.0144545356985915	-0.00460477590473474
4831407H17Rik	0.115471280131105	0.22663836442433	0.10403114604465	0.200587325277901	0.209638917259659
4831426I19Rik	-0.090162849983864	0.0319967798545955	0.251248721789975	0.776035485084599	0.541004509061026
4831440E17Rik	0.151459601550242	0.047456372717857	-0.00650726370793775	0.100713222638688	-0.0823983597967319
4832406H04Rik	0.21557774164057	0.125398294649126	0.175466136553621	0.192346485017195	0.120442580573451
4832428D23Rik	0.0983633167948703	-0.0642808674338116	0.0114438858247423	0.0970311942964659	-0.0628231901573919
4832441B07Rik	-0.141681458503431	-0.0968397576141835	0.218528582305637	0.0527253672895727	-0.0164002102494556
4833403I15Rik	0.118271624201732	0.0895051177604316	0.121891522984788	0.210543296985319	0.19438524107502
4833403J16Rik	0.202038874849895	-0.182382879451661	-0.41861815821064	-0.0636130261777339	-0.0642651613955372
4833405L11Rik	0.402226003967528	-0.00620124582004467	0.235804403646466	0.265590449988649	0.279374942856615
4833406M21Rik	-0.0189308402151092	0.166651114151939	-0.0680427379323187	-0.102432998054401	-0.0468340872866375
4833408D11Rik	-0.769716452063996	-0.948687066929508	-0.335082413723088	-1.01209675514571	-0.699583971145515
4833408G04Rik	0.103026415400802	0.185889552959917	-0.0151034438335964	0.20453551045959	0.0672266321219988
4833410I11Rik	-0.0623531934062012	-0.0614104551616659	0.140384650890941	0.00182999276852081	0.123835195624332
4833411C07Rik	0.0786219472674912	0.0917652730094014	0.0096437198358692	0.149632698974214	0.0710418142415712
4833411I10Rik	-0.29229866093365	-0.173211968930699	0.0870269857098565	-0.0580010512264884	0.00372830930963963
4833412C15Rik	-0.148840787362363	-0.124932219191169	-0.0553238722107272	-0.261748440948282	-0.320192691608705
4833412E19Rik	0.556668643349028	0.170725998250465	0.340644423762582	0.427550143185147	0.405533229077635
4833412K13Rik	0.170315332239932	-0.0999255645430481	-0.226533596885076	-0.234138666034293	-0.291667488117597
4833413E03Rik	0.28544337208241	0.107218417951582	-0.112368633229259	-0.0053988120708981	-0.325213632811141
4833413G10Rik	0.0122355393553528	-0.19966078319145	-0.0385294936184488	-0.083921251442626	-0.199716000570711
4833417C18Rik	-0.13209317828549	-0.16679118510637	0.103528468980619	-0.355406128224348	-0.309641126320469
4833417J16Rik	-0.0951553521739827	-0.217340757554549	-0.248365847231702	0.0554873532719053	0.00530735973723151
4833417J20Rik	-0.18347297534658	-0.0734031047886656	-0.123080399982794	0.414813903134993	-0.242468807104378
4833418N02Rik	0.063905654534437	-0.069839114132749	0.373091115097064	0.538367223568359	0.168186891454493
4833419A21Rik	-0.0064591066436086	0.0926899970910802	0.188084745701333	-0.0383768978984322	0.0169190552464864
4833419E13Rik	0.217387853893745	-0.0626364328157054	0.0823238664829464	-0.0847643010394421	-0.0670023567459852
4833419G08Rik	-0.24564204579592	0.0513374537598041	-0.391732856964091	0.0133457306927651	-0.549437173513378
4833419O12Rik	0.0734839823314246	-0.231875475016809	-0.378488901467509	-0.389771540176852	-0.195801988014234
4833420D23Rik	0.13887642268302	-0.124376106880315	0.0439030540667513	0.0572251156741168	-0.000170276608825848
4833420G11Rik	-0.283365439467698	-0.0330294989870041	-0.153533689158702	0.285649692556413	0.341080603541652
4833420G17Rik	-0.710057964182063	-0.367016765369911	-0.366277505575056	-0.572641693988579	-0.611924342561389
4833420L08Rik	0.315770766402355	-0.00432295577298381	0.00924616551405366	0.254674024700025	0.0112282283024743
4833421K07Rik	-0.0455552026544912	0.380948713978688	0.209247329472163	0.141562090775753	0.222639817899304
4833422B07Rik	0.226617409862291	0.160788689901285	0.0351351830219149	-0.0376787545487045	-0.100595544849126
4833422C13Rik	0.690735643519447	0.0929755306949684	0.0929755306949684	0.148935405935052	-0.117268129992587
4833422M21Rik	0.197366698036934	0.233815344330745	0.107347450720338	-0.089006367102108	0.0181076121478461
4833423E24Rik	-0.418419997935345	-0.535562713501905	-0.195968468035423	2.25294242602759	1.10941047263826
4833423F13Rik	-0.0609119499906883	-0.260394948226985	-0.212594014505203	-0.148212031364729	-0.347862053960395
4833424O15Rik	-0.0832247191762154	-0.163366783091974	-0.199214593961867	-0.0642097861719964	-0.25676459044471
4833427F10Rik	0.273019531021039	0.456537593388921	0.421660533344574	0.582798563724249	0.301771717743542
4833427G06Rik	-0.103071778949626	0.115002875668624	0.210347838843795	-0.0912623852045797	0.337621378279963
4833428L15Rik	-0.203144144618806	0.150508443781939	0.425262533295744	0.147439935542386	-0.327430627377383
4833428M15Rik	0.173894864404259	0.0389455856221881	-0.0643418401595155	0.105606397843054	0.148916647460786
4833432E10Rik	0.285738999975629	0.137608388963511	0.170001781032506	-0.265674519425685	0.140234092496979
4833438C02Rik	-0.0666913423054911	-0.0069944776695845	0.0570403380345841	-0.017889113719523	-0.480772285099418
4833439F03Rik	0.272374347879667	0.190440677783851	-0.0847061175716455	-0.267780349869766	-0.0363821599352345
4833439L19Rik	0.0631824800852741	0.144493327290256	-0.196991235407452	0.0198877613207102	0.107761582916147
4833441D16Rik	-0.41342329610349	-0.579834950332519	0.207993431338305	-0.260946692363701	-0.410921448973347
4833442J19Rik	-0.149958019616601	0.210268667995565	0.0429809537411074	0.230387893328158	0.104372916364988
4833444G19Rik	0.0823818469251512	-0.118184789026309	0.332602561492881	-0.15582471544787	-0.258049396901874
4833446E11Rik	0.00764455538653652	0.108746544115761	0.171071073991	0.311212098594509	0.0979989407731916
4833447I15Rik	0.157938919158431	-0.0376354243628194	0.319945573091402	0.10837439491594	0.210815477623018
4833447P13Rik	0.161039326025027	-0.0480225554143474	0.364919171791162	0.039483594650517	-0.11626292362242
4921501E09Rik	0.433149279007905	0.248175905943689	0.304054599362669	0.14536997091892	0.363690966812884
4921504E06Rik	0.049429111380108	0.097946008647084	0.306189061059076	0.316833570762591	0.0859736517471934
4921504P05Rik	-0.0498914524444376	-0.151380924518886	-0.0219710423284611	-0.0864523815435005	-0.0952128014832225
4921504P13Rik	0.396061665287504	0.192780238709536	0.0266209148989716	-0.0370247743040324	0.107052547468562
4921504P20Rik	0.429106085508572	-0.183115959917594	0.0858434196878561	0.0818572325580282	-0.00725265854871515
4921506L19Rik	0.0185565015860494	-0.00178135289152959	0.159924744209027	0.189488058646153	-0.191673876000368
4921506M07Rik	0.252595199984997	0.025934408277057	0.0682168610035205	-0.0827602955787134	0.1050736561419
4921507G05Rik	0.366651324476811	0.0943318117353331	-0.21270838669614	0.180432964778883	-0.00954674437235914
4921507H08Rik	0.238951951041102	0.101787687472406	-0.070794383956857	0.2791849517817	0.0870550108150043
4921507L20Rik	0.146406520625945	0.406856350167802	0.121976416589712	0.291833705617558	0.149294012532063
4921507P07Rik	-0.193389821870332	0.0376290514606032	0.328053835229561	0.0376290514606032	-0.0212220108629149
4921508A21Rik	0.14136906392638	0.189654112076791	0.244474050664717	0.519090079920296	0.424740112994642
4921508D12Rik	0.0412568544692982	-0.0544548248960548	0.312631228687362	0.0695622697004863	0.108818744211646
4921508M14Rik	-0.125577747328162	0.0773878322740909	-0.000567736837106647	-0.292004316835889	-0.0911592597537583
4921509A06Rik	-0.00503726720482334	0.0610584076489975	0.0949444161277047	-0.11002919363203	0.107312778702844
4921509J17Rik	-0.0687594571580297	-0.346717467054033	-0.487819574900072	-0.818530525286677	-1.28033525526212
4921509O07Rik	0.306580114294335	0.202149190996036	0.142932082266613	0.0695622697004863	0.214807633379388
4921510H08Rik	-0.0350253704189099	-0.399408733151239	-0.347902651253224	0	-0.305511635938405
4921511C10Rik	0.539968988060993	-0.06105167284931	0.664006107168448	0.11596615068793	-0.0491091155727053
4921511E18Rik	-0.00751086422575709	0.0379309792149147	0.0640772058823005	0.206010614708594	-0.0278636583104483
4921511H03Rik	-0.381914642563071	-0.474324856720736	0.323442992732464	-0.304398167664275	-0.373808889128164
4921511I17Rik	0.0723289895811572	0.0708559503448298	-0.0561458689242058	-0.173996705515158	-0.133349230010783
4921511M17Rik	-0.445878962513444	-0.323425665633632	-0.200075884246753	-0.291573260120109	-0.258939713098224
4921513H07Rik	0.420748934086085	0.217635012925705	0.220261004112853	0.36873048856959	0.131079988502229
4921513I03Rik	0.271947388336013	0.536865608966817	0.253796679639717	0.254601186836121	0.242290012292653
4921513I08Rik	0.017927352330195	0.207834272028906	0.393184870046075	0.152011360064105	0.114129525400377
4921515E04Rik	-0.213782601715536	-0.231841794754404	-0.317745466435882	0.108802629008178	-0.133432347860856
4921515G04Rik	0.279102094968676	0.192434684134723	0.571897383070112	0.226004055654426	0.272062122972152
4921515J06Rik	-0.174323669579155	-0.151115343273366	-0.0852009045461735	-0.112455503549794	-0.194219300560654
4921515L22Rik	-0.0369406087998279	0.0043258265964079	0.0363701174270608	-0.00456147337424451	-0.154683071581359
4921517D16Rik	-0.195585557276825	-0.140023703180539	-0.0958911096267343	-0.233149175612262	-0.336594483453629
4921517D21Rik	0.329908721245522	-0.213947159049469	0.113138447399511	0.182740178314449	-0.0605247357212773
4921517D22Rik	0.446985531505352	-0.372565494316542	-0.369720542312391	-0.137096272049606	-0.394079783914334
4921517L17Rik	-0.183252356502234	-0.218994862297133	0.145243334377837	-0.176361523187682	-0.318871183910236
4921517O11Rik	-0.136805614780779	0.0794320667259329	-0.266490858179797	-0.148180315885455	-0.49300915172606
4921518B13Rik	0.427419107981043	0.0958922411792456	0.471318702876927	0.370639939827912	0.440682841055186
4921518J05Rik	0.160896216540684	0.0218067937046271	0.107621008069655	0.164919827325532	0.00850522459059988
4921518K17Rik	-0.108281623260642	-0.130187689156818	-0.0447220293126884	-0.222784437853061	-0.344808240719668
4921519G19Rik	0.17145428817405	-0.0943755349786437	0.00346342527451093	0.234344141290556	-0.194987971811479
4921520E09Rik	0.16581282289101	0.315328348573918	0.210326265418289	0.417981819826339	0.167602998281027
4921521C08Rik	-0.069843942456405	-0.530655943799727	0.0637328958151739	-0.207848889926159	-0.174942365613961
4921521D15Rik	0.374469947965378	0.486330343612403	0.288673066297684	0.365407937906955	0.209060593839289
4921522E08Rik	-0.0409003502323593	-0.0409003502323593	-0.0360078157413311	-0.0204501751161796	-0.0868069536034786
4921522H14Rik	-0.0451002954543904	-0.292603626371832	0.165806932645037	-0.108017614795005	-0.26512877278725
4921522P10Rik	-0.306543282752589	-0.250356643354806	-0.439176235382579	-0.143786288029607	-0.378436951955924
4921523L03Rik	-0.0239196607014396	-0.154864925126291	-0.0599665853288291	0.0547484460188956	0.0948983397974605
4921523P09Rik	0.11374509833802	-0.0972570744964298	0.303855855323422	0.136186154169205	-0.0590245565387519
4921524J17Rik	-0.450499869005533	-0.45523215620083	-0.368911320354382	0.195233692766509	0.856011583925291
4921524L21Rik	-0.327756515824608	-0.285555661944291	-0.271985865972625	-0.18565387043163	-0.251346849645673
4921524M04Rik	-0.375597682823417	-0.394579157743943	-0.206957913388117	-0.416449987291297	-0.342454677938274
4921525B02Rik	0.110040442759255	0.213559640850874	0.413898254775347	0.018408551825789	0.232916866796601
4921525D07Rik	0.22295502312631	0.0284144011568017	-0.0532183281698737	-0.189863867274779	-0.0615718148522557
4921525O09Rik	0.417012342436622	0.0907704284605915	0.193558974918367	0.248858908981947	0.142396308745192
4921527H02Rik	-0.0318645402181732	-0.071419702979534	-0.000644781700722463	-0.222476751392267	-0.316552727219162
4921528I07Rik	0.285948452831091	0.0514963224952698	-0.00484855741862589	-0.060547914477028	0.0490720437859564
4921528O07Rik	-0.0768488284199793	0.22183743319278	-0.217795282156226	0.0550504570945218	0.0591989285937364
4921530D09Rik	0.258742784850254	-0.0475194924886302	0.0375084642727979	0.535844660372649	0.285355339196376
4921530L18Rik	0.757733260573989	0.899743268115322	0.568835892260759	0.799609696286501	0.718300885370437
4921530L21Rik	-0.148882944003502	-0.512324170538453	0.39233699568507	-0.136745538769881	-0.270829546503791
