Probe_ID	GeneSymbol	aHFSC1	aHFSC2	qHFSC	TAC1	TAC2
1453464_at	D530014G21Rik	NA	NA	NA	NA	NA
1433353_at	D530015H24Rik	NA	NA	NA	NA	NA
1433354_at	D530015H24Rik	NA	NA	NA	NA	NA
1446774_at	D530017H19Rik	NA	NA	NA	NA	NA
1433310_at	D530031A16Rik	NA	NA	NA	NA	NA
1433311_at	D530031A16Rik	NA	NA	NA	NA	NA
1437917_at	D530037H12Rik	0.285738999975629	-0.25862712152654	-0.0965751480489185	0.285738999975629	NA
1433375_at	D530037P16Rik	NA	NA	NA	NA	NA
1454582_at	D530037P16Rik	NA	NA	NA	NA	NA
1444539_at	D530039A21Rik	NA	NA	NA	NA	NA
1454249_at	D530049N12Rik	NA	NA	NA	NA	NA
1443205_at	D5Buc30e	NA	NA	NA	NA	NA
1448085_at	D5Ertd102e	NA	NA	NA	NA	NA
1443242_at	D5Ertd121e	NA	NA	NA	NA	NA
1446393_at	D5Ertd159e	NA	NA	NA	NA	NA
1441237_at	D5Ertd163e	NA	NA	NA	NA	NA
1458953_at	D5Ertd215e	NA	NA	NA	NA	NA
1447526_at	D5Ertd255e	NA	NA	NA	NA	NA
1456703_at	D5Ertd301e	NA	NA	NA	NA	NA
1460161_at	D5Ertd422e	NA	NA	NA	NA	NA
1458934_at	D5Ertd505e	NA	NA	NA	NA	NA
1446831_at	D5Ertd521e	NA	NA	NA	NA	NA
1443419_at	D5Ertd525e	NA	NA	NA	NA	NA
1446813_s_at	D5Ertd560e	NA	NA	NA	NA	NA
1444936_at	D5Ertd566e	NA	NA	NA	NA	NA
1439691_at	D5Ertd579e	NA	NA	NA	NA	NA
1454680_at	D5Ertd579e	-0.874561129849686	-0.898199817833536	-0.233630059785407	-1.24508801434809	-0.795803522629338
1419793_at	D5Ertd615e	NA	NA	NA	NA	NA
1458507_at	D5Ertd683e	NA	NA	NA	NA	NA
1460063_at	D5Ertd798e	NA	NA	NA	NA	NA
1443734_at	D5Wsu148e	NA	NA	NA	NA	NA
1438788_at	D5Wsu152e	NA	NA	NA	NA	NA
1440840_at	D630004K10Rik	1.36574718733144	0.73006775870825	-1.1746868937538	-0.756926349485278	-0.449925906295534
1419781_at	D630004N19Rik	NA	NA	NA	NA	NA
1442016_at	D630004N19Rik	-0.34583854700396	-0.516788343667274	0.356959413024588	-0.377721505820626	-0.587142504645607
1458948_at	D630013N20Rik	NA	NA	NA	NA	NA
1439880_at	D630023F18Rik	NA	NA	NA	NA	NA
1440468_at	D630023F18Rik	NA	NA	NA	NA	NA
1454333_at	D630023F18Rik	NA	NA	NA	NA	NA
1444315_at	D630024D03Rik	NA	NA	NA	NA	NA
1435569_at	D630029K05Rik	NA	NA	NA	NA	NA
1435570_s_at	D630029K05Rik	NA	NA	NA	NA	NA
1456761_at	D630030B22Rik	NA	NA	NA	NA	NA
1430265_at	D630032N06Rik	NA	NA	NA	NA	NA
1441641_at	D630032N06Rik	NA	NA	NA	NA	NA
1447925_at	D630033A02Rik	NA	NA	NA	NA	NA
1443458_at	D630033O11Rik	NA	NA	NA	NA	NA
1439340_at	D630036G22Rik	NA	NA	NA	NA	NA
1440928_at	D630037F22Rik	-0.941422457496127	-1.3342291163183	-0.139102968912961	-1.20061422614076	-1.51867603574832
1457081_at	D630038D15Rik	NA	NA	NA	NA	NA
1437085_at	D630039A03Rik	NA	NA	NA	NA	NA
1436283_at	D630042F21Rik	NA	NA	NA	NA	NA
1440642_at	D630042P16Rik	NA	NA	NA	NA	NA
1440116_at	D630045J12Rik	NA	NA	NA	NA	NA
1444255_at	D630045J12Rik	NA	NA	NA	NA	NA
1455419_at	D630045J12Rik	NA	NA	NA	NA	NA
1436619_at	D630045M09Rik	NA	NA	NA	NA	NA
1442974_at	D6Ertd160e	NA	NA	NA	NA	NA
1457890_at	D6Ertd234e	NA	NA	NA	NA	NA
1440476_at	D6Ertd474e	NA	NA	NA	NA	NA
1457244_at	D6Ertd474e	NA	NA	NA	NA	NA
1443317_at	D6Ertd47e	NA	NA	NA	NA	NA
1443395_at	D6Ertd490e	NA	NA	NA	NA	NA
1433484_at	D6Ertd527e	NA	NA	NA	NA	NA
1458531_at	D6Ertd588e	NA	NA	NA	NA	NA
1459480_at	D6Ertd90e	NA	NA	NA	NA	NA
1449358_at	D6Mm5e	NA	NA	NA	NA	NA
1433588_at	D6Wsu116e	-0.142758171351296	-0.356984586058582	-0.0806026187822217	-0.190929187306626	-0.0568793507968035
1433589_at	D6Wsu116e	NA	NA	NA	NA	NA
1455474_at	D6Wsu116e	NA	NA	NA	NA	NA
1456056_a_at	D6Wsu116e	-0.460805964998206	-0.7956571709316	-0.284629772490659	-0.599491325931927	-0.620933752121706
1449437_at	D6Wsu163e	0.0678285216194645	-0.251340100659785	0.0401851400251623	0.0404914744094613	0.438132613716079
1431171_at	D730001G18Rik	NA	NA	NA	NA	NA
1458422_at	D730002M21Rik	NA	NA	NA	NA	NA
1458362_at	D730005E14Rik	NA	NA	NA	NA	NA
1457163_at	D730035F11Rik	NA	NA	NA	NA	NA
1425746_at	D730039F16Rik	-1.00064761787153	-0.825149723725344	-0.157609445845586	NA	NA
1430688_s_at	D730039F16Rik	NA	NA	-0.364404228515301	NA	NA
1432168_at	D730045A05Rik	NA	NA	NA	NA	NA
1430372_at	D730045B01Rik	NA	NA	NA	NA	NA
1422004_at	D730048I06Rik	NA	NA	NA	NA	NA
1440451_at	D730048J04Rik	NA	NA	NA	NA	NA
1432858_at	D730048M19Rik	NA	NA	NA	NA	NA
1432859_at	D730048M19Rik	NA	NA	NA	NA	NA
1432864_at	D730050C22Rik	NA	NA	NA	NA	NA
1432865_at	D730050C22Rik	NA	NA	NA	NA	NA
1447494_at	D7Bwg0826e	NA	NA	NA	NA	NA
1447957_at	D7Ertd128e	NA	NA	NA	NA	NA
1444292_at	D7Ertd143e	NA	NA	NA	NA	NA
1420164_at	D7Ertd183e	NA	NA	NA	NA	NA
1449755_at	D7Ertd183e	NA	NA	NA	NA	NA
1445485_at	D7Ertd187e	NA	NA	NA	NA	NA
1447545_at	D7Ertd193e	NA	NA	NA	NA	NA
1420001_at	D7Ertd1e	NA	NA	NA	NA	NA
1420002_at	D7Ertd1e	NA	NA	NA	NA	NA
1446915_at	D7Ertd316e	NA	NA	NA	NA	NA
1440109_at	D7Ertd413e	NA	NA	NA	NA	NA
1429414_at	D7Ertd443e	NA	NA	NA	NA	NA
1446871_at	D7Ertd481e	NA	NA	NA	NA	NA
1443474_at	D7Ertd495e	NA	NA	NA	NA	NA
1445183_s_at	D7Ertd523e	NA	NA	NA	NA	NA
1445078_at	D7Ertd526e	NA	NA	NA	NA	NA
1458769_at	D7Ertd558e	NA	NA	NA	NA	NA
1457905_at	D7Ertd59e	NA	NA	NA	NA	NA
1445119_at	D7Ertd661e	NA	NA	NA	NA	NA
1436964_at	D7Ertd715e	NA	-1.33068621794465	-0.751383608407709	NA	NA
1445296_at	D7Ertd715e	NA	NA	NA	NA	NA
1455087_at	D7Ertd715e	-0.635399186411837	NA	-0.19766439365728	NA	NA
1446976_at	D7Ertd758e	NA	NA	NA	NA	NA
1445040_at	D7Ertd783e	NA	NA	NA	NA	NA
1458040_at	D7Wsu130e	-1.17168297419909	NA	0.749964473205869	NA	-0.898923332339257
1435822_at	D830012I24Rik	-0.333754814805799	-0.741919226312994	-0.277031795438509	-1.14728468320769	-0.731801728981558
1446559_at	D830016K09Rik	NA	NA	NA	NA	NA
1444014_at	D830025C05Rik	NA	NA	NA	NA	NA
1439761_x_at	D830026I12Rik	NA	NA	NA	NA	NA
1431262_at	D830030K20Rik	NA	NA	NA	NA	NA
1446634_at	D830036C21Rik	NA	NA	NA	NA	NA
1458022_at	D830039M14Rik	NA	NA	NA	NA	NA
1436255_at	D830044I16Rik	NA	NA	NA	NA	NA
1443103_at	D830046C22Rik	NA	NA	NA	NA	NA
1445125_at	D8Ertd107e	NA	NA	NA	NA	NA
1460162_at	D8Ertd124e	NA	NA	NA	NA	NA
1459179_at	D8Ertd268e	NA	NA	NA	NA	NA
1459932_at	D8Ertd28e	NA	NA	NA	NA	NA
1445046_at	D8Ertd317e	NA	NA	NA	NA	NA
1459178_at	D8Ertd503e	NA	NA	NA	NA	NA
1457569_at	D8Ertd51e	NA	NA	NA	NA	NA
1446781_at	D8Ertd54e	NA	NA	NA	NA	NA
1446761_at	D8Ertd56e	NA	NA	NA	NA	NA
1443462_at	D8Ertd572e	NA	NA	NA	NA	NA
1445192_at	D8Ertd575e	NA	NA	NA	NA	NA
1445193_x_at	D8Ertd575e	NA	NA	NA	NA	NA
1458780_at	D8Ertd620e	NA	NA	NA	NA	NA
1443428_at	D8Ertd67e	NA	NA	NA	NA	NA
1420074_at	D8Ertd738e	0.263860707286152	-0.229875131623359	NA	0.334711846069561	0.00151681143803195
1449724_s_at	D8Ertd738e	0.0319748555949388	-0.110693039414855	-0.0265275315884939	0.264157550161364	0.0272739657377965
1442434_at	D8Ertd82e	NA	NA	NA	NA	NA
1444821_at	D8Ertd82e	NA	NA	NA	NA	NA
1447130_at	D8Wsu26e	NA	NA	NA	NA	NA
1442416_at	D930001B02	-0.654066696731472	-0.660078014986905	0.225384311142141	-0.659794481662693	-1.19139327143827
1444626_at	D930001B02	NA	NA	NA	NA	NA
1444452_at	D930002L09Rik	NA	NA	NA	NA	NA
1440007_at	D930003E18Rik	NA	NA	NA	NA	NA
1435348_at	D930009K15Rik	-0.0581153781158186	0.113043993971108	-0.158119142114135	-0.919260471713557	-0.470983016017604
1450959_at	D930014E17Rik	-0.135596642407195	-0.0401054819276769	0.282878041963116	-0.0169311410041733	-0.001756517720505
1426834_s_at	D930015E06Rik	0.062294678703271	0.461749710127474	-0.275640254202807	-0.150119794380194	0.630938735110258
1440625_at	D930015E06Rik	NA	NA	NA	NA	NA
1446219_at	D930015E06Rik	0.229974634924002	-0.00337470118873551	0.300474642024093	0.133396175955049	0.0546234325149566
1424860_at	D930016D06Rik	NA	-0.843820934786767	-0.603255253576814	-0.835747486400638	-0.532620936302953
1424861_at	D930016D06Rik	-0.862058353500425	-0.656832962360093	-0.330285470936175	NA	-0.394068696394759
1456099_at	D930017J03Rik	NA	NA	NA	NA	NA
1430095_at	D930020B18Rik	NA	NA	NA	NA	NA
1439282_at	D930023I05Rik	NA	NA	NA	NA	NA
1435730_at	D930026N18Rik	NA	NA	NA	NA	NA
1457086_at	D930028M14Rik	NA	NA	NA	NA	NA
1419893_at	D930048N14Rik	NA	NA	NA	NA	NA
1439781_at	D930048N14Rik	NA	NA	NA	NA	NA
1439782_s_at	D930048N14Rik	NA	NA	NA	NA	NA
1449656_at	D930048N14Rik	NA	NA	NA	NA	NA
1457484_at	D930050J11	NA	NA	NA	NA	NA
1446888_at	D9Ertd115e	NA	NA	NA	NA	NA
1442666_at	D9Ertd12e	NA	NA	NA	NA	NA
1442968_at	D9Ertd241e	NA	NA	NA	NA	NA
1459326_at	D9Ertd256e	NA	NA	NA	NA	NA
1440499_at	D9Ertd26e	NA	NA	NA	NA	NA
1446102_at	D9Ertd292e	NA	NA	NA	NA	NA
1442484_at	D9Ertd306e	0.473418834333176	NA	NA	NA	NA
1459458_at	D9Ertd338e	NA	NA	NA	NA	NA
1455118_at	D9Ertd402e	0.0806009127922147	0.204796024560041	0.0173566585934291	-0.592404610325175	-0.58677001341386
1457876_at	D9Ertd496e	NA	NA	NA	NA	NA
1441717_at	D9Ertd596e	NA	NA	NA	NA	NA
1457742_at	D9Wsu74e	NA	NA	NA	NA	NA
1442409_at	D9Wsu90e	NA	NA	NA	NA	NA
1431035_at	Daam1	-0.77070200417622	-0.716452063383562	-0.504515438798598	-1.72449501380384	-1.79492043267429
1455244_at	Daam1	-0.414839287895372	-0.484666559917983	-0.264810731367414	-1.7642173053092	-1.37474827962408
1458662_at	Daam1	NA	NA	NA	NA	NA
1430247_at	Daam2	NA	NA	NA	NA	NA
1455717_s_at	Daam2	NA	NA	NA	NA	NA
1421100_a_at	Dab1	NA	NA	NA	NA	NA
1427307_a_at	Dab1	NA	NA	NA	NA	NA
1427308_at	Dab1	NA	NA	NA	NA	NA
1435577_at	Dab1	NA	NA	NA	NA	NA
1435578_s_at	Dab1	NA	NA	NA	NA	NA
1420498_a_at	Dab2	-1.05534539076669	-1.44312103660332	0.476399894031484	-4.69542178419158	-4.0446953923349
1423805_at	Dab2	-1.87734254732562	-2.12740481938393	0.740370015988667	NA	NA
1429693_at	Dab2	NA	NA	NA	NA	NA
1430604_a_at	Dab2	NA	NA	NA	NA	NA
1433558_at	Dab2ip	-0.603250070625449	0.212977717717066	-0.128563929078511	-1.19662821523968	-0.273046159616136
1441170_a_at	Dab2ip	-0.468535217231438	0.2770985621924	-0.170616187372833	-0.552504073015361	-0.25150034974529
1420694_a_at	Dach1	NA	NA	NA	NA	NA
1420695_at	Dach1	NA	NA	NA	NA	NA
1433743_at	Dach1	1.36840808598821	1.2388349052749	-1.10198131201131	1.06403444675804	1.31830885924581
1449823_at	Dach2	NA	NA	NA	NA	NA
1458012_at	Dach2	NA	NA	NA	NA	NA
1417937_at	Dact1	-0.354854083666478	NA	-0.0419066081912458	NA	NA
1437929_at	Dact2	NA	NA	NA	NA	NA
1440942_at	Dact2	NA	NA	NA	NA	NA
1443973_at	Dact2	NA	NA	NA	NA	NA
1434415_at	Dact3	NA	NA	NA	NA	NA
1438457_at	Dact3	NA	NA	NA	NA	NA
1440031_at	Dact3	NA	NA	NA	NA	NA
1443805_at	Dact3	NA	NA	NA	NA	NA
1418528_a_at	Dad1	0.1176243008304	0.110330707237232	-0.0944760652656633	-0.071848068982538	-0.0104464028659557
1454860_x_at	Dad1	0.107702048102384	-0.0548647117838374	-0.178574594208664	-0.118339347237578	-0.29414584167098
1419727_at	Daf2	NA	NA	NA	NA	NA
1427632_x_at	Daf2	NA	NA	NA	NA	NA
1430457_at	Daf2	NA	NA	NA	NA	NA
1423872_a_at	Dag1	0.213331017720085	0.522426989919946	-0.389857668763488	-0.61207973787008	-0.546294061548052
1426778_at	Dag1	0.223139075546765	0.499546307768162	-0.39744733102099	-0.763978633118567	-0.509586651881433
1426779_x_at	Dag1	0.292144422812864	0.207530660211033	-0.184047845092136	-0.589070764313064	-0.46662977800813
1456131_x_at	Dag1	0.33297689613075	0.421587830197604	-0.544636431175105	-0.807089039812045	-0.550250484431228
1455448_at	Dagla	-0.431861857019371	NA	-0.26284408833169	-0.566198247657347	NA
1451970_at	Daglb	-0.783672447388459	-0.106551260901352	0.174936531259221	-0.937968785081923	-0.980094832673045
1425300_at	Dak	NA	NA	NA	NA	NA
1423894_a_at	Dalrd3	-0.653450078520432	0.0883939859864906	0.123915538224669	-0.153335311357243	0.0700303208868247
1447879_x_at	Dalrd3	NA	NA	NA	NA	NA
1436476_at	Dand5	NA	NA	NA	NA	NA
1420709_s_at	Dao	NA	NA	NA	NA	NA
1423790_at	Dap	-0.606787834706894	0.107080489783769	0.439477605014055	-0.81732191496212	-1.45305859597854
1451112_s_at	Dap	-0.624347260437606	-0.276130127310948	0.332802678399107	-1.00233787408939	-1.85742928121969
1450848_at	Dap3	0.0631276528894027	0.115464212996459	0.0615659772061843	0.443364737111047	0.508706941616861
1426915_at	Dapk1	0.659183281102516	1.2383429354916	-1.03940981945326	-0.956615863807045	-0.593304905827685
1427358_a_at	Dapk1	NA	NA	NA	NA	NA
1451453_at	Dapk2	-0.827047751133307	-0.478995096749475	0.451457679939613	-1.81090570531668	-2.76155342907771
1423446_at	Dapk3	0.14091976054011	0.730298417803376	0.166399129412259	0.414382187624094	0.334393363448299
1456496_at	Dapk3	NA	NA	NA	NA	NA
1453568_at	Dapl1	1.2323585493916	1.03265914911171	-0.0578180751579751	1.2523365676631	1.71634960250952
1421936_at	Dapp1	NA	NA	NA	NA	NA
1421937_at	Dapp1	NA	NA	NA	NA	NA
1432273_a_at	Darc	-1.39091853833767	-0.845004359200974	0.205215977542478	-1.92470870746312	-1.95463507243398
1423800_at	Dars	0.0110855248900368	-0.429464547698869	-0.0905821834632174	0.0795013966371361	0.478050107387537
1433838_at	Dars2	0.1694923508307	-0.16467809474874	-0.313311109659563	0.918408732766598	1.32234371264683
1419026_at	Daxx	-0.010045347630939	0.136414938954024	-0.299836273722148	0.231392452508064	0.521900778861561
1419275_at	Dazap1	0.755786368035603	0.871713203120928	0.00187290041354338	1.48117958184288	1.75789011777491
1415796_at	Dazap2	-0.361416895605871	0.012465307902449	0.156494342779105	-0.0117349848814818	0.0465727369727542
1419542_at	Dazl	NA	NA	NA	NA	NA
1449502_at	Dazl	NA	NA	NA	NA	NA
1417318_at	Dbc1	NA	NA	NA	NA	NA
1418334_at	Dbf4	1.72948376576695	0.594087586840654	NA	3.63956526199154	4.08362282611407
1430545_at	Dbf4	NA	NA	NA	NA	NA
1447592_at	Dbh	NA	NA	NA	NA	NA
1450670_at	Dbh	NA	NA	NA	NA	NA
1459848_x_at	Dbh	NA	NA	NA	NA	NA
1422432_at	Dbi	1.10067602206946	1.30306299245079	-0.939743425067487	1.01385267178548	0.819484106193627
1433991_x_at	Dbi	1.09741176921806	1.11378188642212	-0.828865416817047	0.866996160666316	0.918475837943467
1438093_x_at	Dbi	0.996124105501526	0.914736346929676	-0.810698165785285	0.800661436659107	0.5899360949107
1455976_x_at	Dbi	0.594188660884262	0.787918644447744	-0.775312128445753	0.519607725060183	0.439879168247785
1421864_at	Dbil5	NA	NA	NA	NA	NA
1421865_at	Dbil5	-0.0330645799126503	-0.309746251214961	0.0489707640989181	NA	NA
1426024_a_at	Dbn1	1.24731212316491	1.56704526277148	-1.53668173065622	-1.04757704801527	-0.70937876968276
1451734_a_at	Dbn1	NA	NA	NA	NA	NA
1449307_at	Dbndd1	NA	NA	NA	NA	NA
1419903_at	Dbndd2	NA	NA	NA	NA	NA
1419904_at	Dbndd2	NA	NA	NA	NA	NA
1439968_x_at	Dbndd2	NA	NA	NA	NA	NA
1451431_a_at	Dbndd2	-0.930721184442534	-0.82393334607435	0.549466439192289	-1.17287750239796	-1.32500927192183
1456943_a_at	Dbndd2	NA	NA	NA	NA	NA
1460334_at	Dbnl	0.235786373045124	0.621295221509886	0.0202695991139628	0.57466303332885	0.601660408533411
1418174_at	Dbp	-4.42320675290844	-4.51151387967156	0.559012432317138	-4.57690126209203	-4.1436418072415
1438211_s_at	Dbp	-4.54353080364945	NA	0.372158054505503	-4.80155953636523	-4.92926606357254
1456998_at	Dbpht2	NA	NA	NA	NA	NA
1451641_at	Dbr1	-0.0773683527488878	0.139706478474452	-0.0540050368107545	0.275692667800096	1.01574352642531
1449118_at	Dbt	-0.485949219536506	-0.721659179593029	-0.0706657993082835	0.249039029692446	0.119140878590654
1457012_at	Dbx1	NA	NA	NA	NA	NA
1443525_at	Dbx2	NA	NA	NA	NA	NA
1444334_at	Dbx2	NA	NA	NA	NA	NA
1438727_at	Dcaf10	-0.019212456865997	0.1755445493832	-0.167722786299688	-0.0395372161191494	0.0346805440210778
1448418_s_at	Dcaf11	-0.307945204034253	-0.200167494706381	0.0995626770741875	-0.11687666135299	-0.31070291995549
1460189_at	Dcaf11	-0.134501478067051	0.157630327446686	0.175743715977426	0.243911866525897	0.121952815113806
1429392_at	Dcaf12	-0.0260714186369135	0.385734226025654	0.0138267345993457	0.149875138304979	0.116909880319724
1429393_at	Dcaf12	-0.405453356317264	-0.0151562091601587	0.110257011332097	-0.624313442415103	-0.341622203590283
1430059_at	Dcaf12	NA	NA	NA	NA	NA
1438669_at	Dcaf12	-0.112131730490422	0.117964186447409	0.175761288432387	-0.468680905260825	-0.0853224961046699
1434170_at	Dcaf12l1	NA	NA	NA	NA	NA
1454869_at	Dcaf12l1	NA	NA	NA	NA	NA
1435442_at	Dcaf13	0.00469820897032491	0.0760951736657365	-0.151567617032965	0.638254855365574	1.06377531546001
1454750_a_at	Dcaf15	-0.0755954707548199	0.44843514259072	-0.0724216358776557	0.545545742785992	0.467266518657047
1429847_a_at	Dcaf17	-0.127070754614973	-0.741926932626686	-0.800887320039958	1.08609868567984	0.998347373762876
1433831_at	Dcaf17	-0.144960018427255	-1.24796071842202	-0.293245230529667	0.808091004529569	0.547935422904899
1445607_at	Dcaf17	NA	NA	NA	NA	NA
1424777_at	Dcaf4	0.165959406851591	0.134708603558465	0.182575613213537	0.0123431395392384	0.132999874425153
1436438_s_at	Dcaf5	0.16658831905632	0.110785674476752	0.255898559623615	-0.25090731862878	-0.284164213499777
1446876_at	Dcaf5	NA	NA	NA	NA	NA
1452435_at	Dcaf5	NA	NA	NA	NA	NA
1455354_at	Dcaf5	0.112467075026442	0.414717514756816	0.133318978048815	-0.524605503316328	-0.465833176489154
1455702_at	Dcaf5	NA	NA	NA	NA	NA
1453312_at	Dcaf6	-0.591349165266145	-0.355755267215129	-0.266226712832374	-1.36306346144873	-0.704447160677649
1429151_at	Dcaf7	0.0817886966128079	0.220698773002431	-0.0349767343822371	-0.289222502545963	0.100112932770143
1429385_at	Dcaf7	NA	NA	NA	NA	NA
1429386_at	Dcaf7	NA	NA	NA	NA	NA
1439664_at	Dcaf7	NA	NA	NA	NA	NA
1434133_s_at	Dcaf8	-0.450159582883909	-0.326812935413352	-0.0326946619301998	-0.836993698299874	-0.920121118774752
1434134_at	Dcaf8	-0.177636538346677	0.00306075952386564	0.216622306933157	-0.51559008387042	-0.179363226833846
1460205_at	Dcakd	0.0363176070379492	0.680555565471387	-0.220139054079713	0.565685931412038	1.0152114814452
1418966_a_at	Dcbld1	NA	NA	NA	NA	NA
1449291_a_at	Dcbld1	0.963903739693976	0.827144997039241	0.180784328123049	1.21874548380178	1.72728108406137
1420526_at	Dcbld2	NA	NA	NA	NA	NA
1437635_at	Dcbld2	1.03302113941195	0.596840893223852	-0.301424738458454	0.587473832053797	0.891338733383533
1449891_a_at	Dcbld2	NA	NA	NA	NA	NA
1422162_at	Dcc	NA	NA	NA	NA	NA
1440487_at	Dcc	NA	NA	NA	NA	NA
1441572_at	Dcc	NA	NA	NA	NA	NA
1441503_at	Dcdc2a	NA	NA	NA	NA	NA
1459661_at	Dcdc2a	NA	NA	NA	NA	NA
1440515_at	Dcdc2b	NA	NA	NA	NA	NA
1444714_at	Dcdc2b	NA	NA	NA	NA	NA
1453930_at	Dcdc2c	NA	NA	NA	NA	NA
1429163_at	Dchs1	NA	NA	NA	NA	NA
1428838_a_at	Dck	NA	NA	NA	NA	NA
1439012_a_at	Dck	0.898894152015705	0.197964157738983	-0.283735926973275	1.6247089356324	2.1673984034423
1449176_a_at	Dck	0.570856267578501	0.00737854241515379	-0.395794557833296	1.55884434981083	2.4087300982789
1423125_at	Dclk1	NA	NA	NA	NA	NA
1424270_at	Dclk1	NA	NA	NA	NA	NA
1424271_at	Dclk1	1.30175170381014	1.29387761932422	-0.500889885577863	0.80679731221827	1.09640455453614
1435940_at	Dclk1	NA	NA	NA	NA	NA
1436659_at	Dclk1	1.00140363787902	0.587554078609904	NA	0.422604938873139	0.631766615849071
1446190_at	Dclk1	NA	NA	NA	NA	NA
1450863_a_at	Dclk1	0.405349290745844	0.499792639210537	0.382334460983515	0.246233345615992	0.359528118782447
1451289_at	Dclk1	NA	NA	NA	NA	NA
1451917_a_at	Dclk1	NA	NA	NA	NA	NA
1428222_at	Dclk2	NA	NA	NA	NA	NA
1456025_at	Dclk2	NA	NA	NA	NA	NA
1458488_at	Dclk2	NA	NA	NA	NA	NA
1436532_at	Dclk3	NA	NA	NA	NA	NA
1417904_at	Dclre1a	-0.444311290299156	-0.638127951694255	-0.140931686840969	-0.443386173421118	-0.161316517498912
1432097_a_at	Dclre1a	NA	NA	NA	NA	NA
1442329_at	Dclre1a	NA	NA	NA	NA	NA
1440383_at	Dclre1b	-0.151190608763986	-0.289795602091687	-0.161883264421498	0.191774121765375	0.888648690572684
1440667_at	Dclre1b	NA	NA	NA	NA	NA
1448520_at	Dclre1b	NA	NA	-0.0103928878189672	-0.0721411732433843	-0.0314996628309849
1457679_at	Dclre1c	NA	NA	NA	NA	NA
1458361_at	Dclre1c	NA	NA	NA	NA	NA
1441506_at	Dcn	NA	NA	NA	NA	NA
1449368_at	Dcn	NA	NA	NA	NA	NA
1422131_at	Dcp1a	NA	NA	NA	NA	NA
1431933_a_at	Dcp1a	NA	NA	NA	NA	NA
1433606_at	Dcp1a	-0.0227230072852791	0.404037074686968	-0.198243220509787	-0.0862888656163907	0.494442997463555
1437572_at	Dcp1b	-0.340246138609626	-0.190221168288962	0.19092390282868	-0.133690875519355	-0.25302932173654
1444030_at	Dcp1b	NA	NA	NA	NA	NA
1458614_at	Dcp1b	NA	NA	NA	NA	NA
1430150_at	Dcp2	NA	NA	NA	NA	NA
1455070_at	Dcp2	0.0276156068770694	-0.566404571607981	-0.19627049721749	-0.134993618667321	0.232473947437528
1417459_at	Dcpp1	NA	NA	NA	NA	NA
1459725_s_at	Dcpp1	NA	NA	NA	NA	NA
1459725_s_at	Dcpp2	NA	NA	NA	NA	NA
1447456_x_at	Dcpp3	NA	NA	NA	NA	NA
1459725_s_at	Dcpp3	NA	NA	NA	NA	NA
1424080_at	Dcps	0.158786160184574	0.444496615161299	0.24080183381272	0.13937461130957	0.272796406264186
1446979_at	Dcps	NA	NA	NA	NA	NA
1456571_at	Dcps	NA	NA	NA	NA	NA
1432545_at	Dcst1	NA	NA	NA	NA	NA
1431970_at	Dcstamp	NA	NA	NA	NA	NA
1418028_at	Dct	0.541048131240514	0.840581347908877	-0.860285791739983	1.37679661760863	1.56486763491713
1454659_at	Dctd	0.340392264895105	0.425332316224766	0.432454431646854	1.46024240411913	2.01174942193894
1422521_at	Dctn1	-0.0929256769752218	0.328181181850276	-0.0325673834039932	-0.188561491934141	0.0372990823465233
1435414_s_at	Dctn1	0.078019431603007	0.394890398427171	0.101099789893167	-0.0863561868799874	-0.0272350172829405
1424461_at	Dctn2	-0.0485616428880213	0.103022447597136	0.0833092842696512	0.106286893560419	-0.255314050227494
1416247_at	Dctn3	0.0486635729142044	0.278806450623508	0.0295949896610779	0.205294612232272	0.219918293563339
1420861_at	Dctn4	-0.474846052635964	-0.344179322828523	-0.0452246428824559	-0.804344473367419	-0.54046777156465
1420862_at	Dctn4	0.140558297861078	-0.0798177278823742	0.168470044261205	0.0605894596675336	-0.157742875690359
1420863_at	Dctn4	0.0894673454455042	0.101026533593233	-0.501578129479523	-0.0388565654364079	0.201067471584369
1450030_at	Dctn4	NA	NA	NA	NA	NA
1458541_at	Dctn4	NA	NA	NA	NA	NA
1458596_at	Dctn4	NA	NA	NA	NA	NA
1415748_a_at	Dctn5	-0.0543518503529814	0.179588145406059	0.0939431126113774	0.102642498484579	0.0720642927969148
1458247_s_at	Dctn5	-0.127942637341704	-0.105206682028633	-0.0343067145223586	-0.171800050833745	-0.266432710354547
1416499_a_at	Dctn6	-0.348440213469063	-0.362380294381655	-0.0245670151739592	-0.351166180392999	-0.562327014998232
1448368_at	Dctn6	-0.415252222742723	-0.382195935439515	-0.17450088116774	-0.29704659209497	-0.440556666969893
1416439_at	Dctpp1	0.329374143618921	0.185953063224551	-0.135959216682345	1.56819122037167	1.56887662704846
1425986_a_at	Dcun1d1	NA	NA	NA	NA	NA
1445260_at	Dcun1d1	-0.436614528733677	-0.786298712613404	-0.115605298696413	-0.486783153327194	-0.595232757418958
1452079_s_at	Dcun1d1	0.447748188685923	-0.055231524468879	-0.168530473359368	0.650170118575622	0.818054960111844
1452080_a_at	Dcun1d1	0.241049914805207	0.093560672190482	-0.425856600012328	0.230734434607847	0.728406773507997
1455053_a_at	Dcun1d1	-0.163585501364681	-0.554289673318067	-0.44624203726712	-0.506710612970963	-0.307096363821445
1455054_a_at	Dcun1d1	0.5571433209198	0.0536417399354967	0.0171564790587322	0.70961152763032	0.86416806138905
