gene	P43_HG	P56_bulge	P56_HG	P69_bulge	P69_HG
Fkbp11	0.010370023980192	-0.229121345322117	0.249809835763283	-0.187376769341986	0.422516208114673
Fkbp15	0.200918345342688	0.174839578643046	0.175615934181841	-0.178349366672683	0.396647927448793
Fkbp1a	-0.51726828961726	0.0585017935681895	0.0524114969828613	-0.0723518211171963	-0.726196424999191
Fkbp1b	-1.96584584439384	-0.198706566423549	-1.4032492135544	-0.568077918331565	-0.91899719463721
Fkbp2	0.214835856496617	0.175170812708627	-0.177823027012206	-0.238204101825978	-0.24088050062787
Fkbp3	0.477044445080046	-0.0720186543518091	0.297300077050409	-0.141787857988168	0.121418063711721
Fkbp4	0.171175968919659	0.150626545375499	0.495008247894804	0.0433889624078261	-0.34191847130458
Fkbp5	0.0280017114589222	-0.212994297112723	0.855891781827449	1.06345902581158	0.878931606005934
Fkbp6	-0.570216963017559	-0.124858472583322	-0.298545416554052	0.0896556930279155	0.0641908378892211
Fkbp7	-0.238723741787622	-0.0132778137841916	0.440709175208618	0.585768566602551	-0.0817320438289766
Fkbp8	-0.298627444418948	0.111587489313232	-0.191000670043357	-0.12431450446247	-0.372677293925165
Fkbp9	-0.0367392382870575	-0.0174441965954042	0.082937646325643	0.0701291471721985	-0.114595603365435
Fkbpl	-0.229653370144324	0.0650548181551835	-0.267013753874717	0.232157312585922	-0.22253597446584
Fktn	-0.0387307477608818	0.0759186353505279	0.167038244703655	0.133829257416123	0.209478560109543
Flad1	0.192440172741917	0.118136259330363	-0.134813630129752	0.0202005357768207	0.149338653291831
Flcn	-0.317955956490996	0.0417113037244263	-0.234004929006412	0.266961585239844	0.100071397209948
Flg	0.250336557809135	-0.00318194623907164	0.430100966975946	-0.0506996714288048	1.6981905484457
Fli1	-0.0244339487451279	0.0703314140658442	-0.00986283921131781	-0.0325317505864018	0.0246045362444458
Flii	-0.271645936956702	0.350534922790752	-0.170934879824721	0.0141512726436073	-0.139560140950783
Flna	0.840068340251378	-0.013230121187167	1.90260617200381	0.007130937102513	0.346060199479044
Flnb	-2.5143233774136	0.240817074322001	-1.53217496580868	0.448899251293421	-2.20507954403995
Flnc	-0.685814697963111	0.112229265921038	-0.77691484936075	-0.232713323576395	-0.726337278235516
Flot1	-0.269778140564219	0.19607717132449	-0.28072116147829	0.858570173469861	-0.734454791210281
Flot2	-0.222577294801163	-0.0996260901900774	0.27165085688315	0.452199677924235	-0.333695118735428
Flt1	-0.0661933121584068	0	0	0.0254244713132126	0.0841505111622203
Flt3	0.212938316247297	0	-0.287012623012617	0.0919582375339489	0.0235738732417232
Flt3l	0	0	-0.186357943955171	0.177203692681011	0.0338472420921097
Flt4	-0.14975988231866	0.0747412037870268	0.0155054384934643	0.0195469307188074	0.422803630779322
Flywch1	-0.12635599344312	0.126438706122254	0.242315611651923	-0.13288936476421	-0.288339724739044
Flywch2	-0.345516280312316	-0.033650320523956	0.743258386909206	-0.113069537945286	-0.326879828838061
Fmn1	-1.74917723559552	0.452685934801176	-1.69867638034135	-0.392975997897967	-1.54817849623186
Fmn2	-0.0211600198003761	-0.0692167461177471	-0.0395074750345596	-0.0782268241048198	0.0448762897701496
Fmnl1	-0.111686001581035	-0.0845669334235506	-0.176250588965325	-0.0832053715648966	-0.0750710563711312
Fmnl3	-0.167578822036363	-0.25689997889213	0.0749481148537132	-0.527160624629493	-0.0821499495299953
Fmo1	0.0500513629373742	-0.117690652979877	0.252304194632465	0.0391173252100092	0.618111963001208
Fmo2	0	-0.0258582441869986	-0.310369408152753	-0.0690083211100907	0.398071636296242
Fmo3	0.0053065050451675	0.0400498583259496	-0.0960012552826379	-0.0960012552826379	0.00290716399074764
Fmo4	-0.215063622380961	0.170298244281859	-0.140203860853753	0.0339900239274264	0.167098039900601
Fmo5	-0.303343695146861	0.168068697471285	0.482901458281886	-0.108708549910522	-0.0438649332332615
Fmod	-0.26604304858357	1.19734234702493	-0.198803203954304	0.174598246940741	-0.00737044557587652
Fmr1	0.257737627922417	-0.0294400224539535	-0.218001332308878	0.0228254425933638	0.0893385090783125
Fmr1nb	-0.218288390694115	0.0776489037605375	-0.0585632147971742	0.135228093099243	0.299554634405116
Fn1	0.106619638968005	0.248620388242188	1.78788206637929	-0.452148085727629	-0.163076450858968
Fn3k	-0.489236793236919	0.0881823341147996	-0.0999178323246515	0.74726183149762	-0.540958600622227
Fnbp1	0.628821965007129	-0.117021317264422	0.723775910157024	-0.0401392118540418	1.09199805581967
Fnbp4	0.74100450698879	-0.272688158414689	0.815997551675144	0.353751525797751	1.07537338267308
Fndc1	0.0242148290035109	0.0881301125878053	0.0881301125878053	0.0735745675153225	-0.0999315228316506
Fndc3a	-0.411907311959261	-0.0107149875974866	-0.444626853899102	0.28931882918063	-0.045954813624645
Fndc4	-1.18192527397827	0.102625980681789	-0.566331261739602	0.0367649992664085	-0.446252340426556
Fndc7	-0.313143940094402	-0.0392190051672543	-0.121246050565962	0.016321691944305	0.087033272257111
Fnta	-0.30499774540913	0.0909106964312798	0.113442575632851	0.159086837471348	-0.37923336032876
Fntb	0.325756012674992	0.274390621157298	0	0.342317397343262	-0.237310894602468
Folh1	0.190134143204764	0.136875318804369	0.087561501843294	0.226314568293773	0.178634978526535
Folr1	-0.418588115146031	-0.111277329288357	-0.449687230661442	-0.0688702185326573	-0.0782412924867568
Folr2	-0.262497899854841	0.0213949629316206	-0.0870983982177878	0.006472961121335	0.535358310909735
Folr4	-0.50896034998614	-0.354656277722349	-0.225533118390867	-0.041333270281088	0.0625465885979519
Fos	0.0282678357875721	-0.234390315514293	0.0256570731212094	0.0247539108309773	-0.115042222821685
Fosb	0.916519290567736	-0.867102115817534	1.38923518602002	-0.00361844491915697	1.17298954888428
Fosl1	1.998671905954	-0.301451933047694	3.03991039722716	0.179158966037925	2.10181321896823
Fosl2	-0.196638048045537	-0.183377670953368	0.129880560850379	-0.0658622818988812	0.224034385927631
Foxa1	-0.0153517232082887	-0.0374525382509803	-0.0108688105176102	0.251964788737502	0.297507082278946
Foxa2	-0.138049032934116	-0.168101629205911	-0.138049032934116	-0.36835706643243	0.0140295700963202
Foxa3	-0.0644854772914503	-0.108651783264742	0.034738615592989	0.00872678468157417	0.20786005020669
Foxb1	0.181612441236937	0.181612441236937	0.234372730092319	0.21526168465327	0.372534680261247
Foxb2	-0.0318505360293369	0.0683017467859912	-0.226561229732993	-0.0746700892405006	-0.140737595967645
Foxc1	-3.07393087600491	0.170205661954567	-2.21129144171461	0.228630815918025	-2.66795303261242
Foxc2	-1.67139589085763	-0.266979183826858	-1.96934087634336	-1.13642470813772	-1.69559306743551
Foxd1	-0.143065013730697	0.143965073045167	-0.100407701013336	-0.13208307918205	-0.077664025169204
Foxd2	-0.0730559606527166	-0.0680950469521866	0.0981737553653117	0.244569855079939	0.462825779947654
Foxd3	0.0607085272785381	-0.168886159295593	0.264703913116795	0.0478593704824197	0.0478593704824197
Foxd4	-0.105348324663668	-0.0702770373262265	-0.0702770373262265	-0.0702770373262265	-0.0702770373262265
Foxe3	-0.20085484864048	0.12731125626126	0	-0.0114877111262297	0.178107916855098
Foxf1	-0.211781962401356	0.0686425112854296	-0.104337107743985	0.210840227971525	0.435110545866269
Foxf2	0.03395426009036	0	-0.0599521347799796	0	0.0355352095721009
Foxg1	0.00256807652896462	-0.0506836107554456	0.0452074256054646	0.00256807652896462	0.0152298341694292
Foxh1	-0.179738130937788	-0.0566146553383939	-0.141714158441316	-0.0351725685796174	0.21717587136046
Foxi1	0.054217995415323	0.24159106847691	0.191447003339995	0.0956452792315812	0.137950853401071
Foxj1	-0.029829569067271	0.20730175019302	-0.0722062208579164	-0.152455838343021	0.201840747387841
Foxj2	-0.137192475260732	0.0247090241076759	-0.532824199899389	0.0604075877294696	0.287598338132805
Foxj3	0.0512853008217782	-0.00972992131008521	0.0645117990929367	-0.203812697675041	0.00437225801798125
Foxk1	0.0585059971380781	-0.148733734386824	0.33502887628848	-0.115544656035111	0.469944166141587
Foxk2	0.561578322749412	0.145414346530465	0.0746145418169561	-0.655723135738183	0.252525372162309
Foxl1	-0.032062473935472	-0.0145467435606133	0.0718798653531998	0.0449814798167409	0.217635590598503
Foxm1	0.235651696418429	0.0667601053292817	0.08062973026541	-0.035660816014178	0.416511604540357
Foxn1	-0.0884260797289285	0.187092896948948	0.0343497600565055	-0.0715129040841633	0.355717822691196
Foxn2	-0.882511070217603	-0.0324164224479127	-1.87820149945738	-0.359119529024996	-1.28131022484001
Foxn4	-0.117150395643482	-0.129998235675264	0.058120835236144	0.218027969126241	0.347527581016743
Foxo1	0.458279208615847	0.122919625835688	0.219580463828588	0.744681247289806	0.637392811533792
Foxo3	-0.179607343930318	-0.196936298273721	-0.236829932813028	-0.15757077673009	0.451664128742307
Foxo4	-0.0907476117741144	0.297454250186639	0.276462435453014	0.131708807425215	0.478624165449555
Foxp1	-2.25916824312703	0.120991873052409	-1.60479595136965	-0.0320835267387096	-2.04635172182059
Foxp2	-0.0974474675047858	0.0227004501174282	0.0227004501174282	0.0775701738102024	0.0227004501174282
Foxp3	-0.130052454483336	0.107359848231341	-0.145624685670377	0.129725476184446	0.113267564017861
Foxq1	-0.314526204931252	0.518898794971104	-0.347504674773458	-0.0554700004307245	-0.0143346463080718
Foxred1	0.823273236475782	-0.204081686384504	0.0294712051577735	-0.0219616281832637	0.0793563958875874
Fpgs	0.850334416907899	0	0.0816551065144004	0.266565549972155	0.256918582663966
Fpr-rs3	0	-0.169263202612941	0.0955395091906075	0	0.205718416042189
Fpr-rs4	-0.194288961959902	0.0422691384247145	-0.0301818864516132	-0.00836153266816186	-0.234584787116574
Fpr1	-0.0174724308159933	0.141777439507224	0.0226490420291423	0.203481279654632	0.540112174663721
Fpr2	-0.163587013502642	-0.274481025703555	-0.163587013502642	-0.163587013502642	0.287397987865116
Fpr3	-0.360975995655882	-0.0573701677278196	-0.06059369565962	-0.0187509982064402	0.0830116749480765
Frat1	0.456309950671214	0.209848711777105	0.161421656385079	0.161421656385079	0.289906152344291
Frat2	0.163044282870442	0.105718500066192	-0.156815110842536	0.19617247666388	-0.0130216812180119
Frg1	-0.698776060377945	-0.221805614160852	-0.640252468756767	0.289077374318806	-0.655310865296954
Frk	0.46864794438593	-0.00249445935261416	0.413449531057393	-0.0139305687129063	0.24898585676356
Frmd4b	0.0820031061773712	0.0104571236881474	0.797229973294917	0.633630673177521	0.239058462619707
Frmd5	0.0985052638545616	-0.30388541765884	0.252813169217282	0.0495108946734089	0.129996770744898
Frmd6	0.249923882521067	0.272781092919992	0.477890356217266	0.245421850107823	0.423294743595434
Frmd8	-0.163339215037645	-0.0549290374990612	-0.133185750902532	0.146227198220602	-0.598816220001821
Frrs1	0.403469994389209	-0.299714610090364	0.244647568740163	-0.274805959821585	0.304969204371689
Frs3	-0.471812786456474	0.134499882161983	-0.216563502888713	0.0547848250913585	-0.145541899182634
Fryl	-0.203402104586596	-0.0168200410304236	-0.378156085100793	-0.335458978826238	-0.480946439503495
Frzb	-0.103983618381283	0.0520528086966436	0.132939167245445	-0.281831467389421	0.183131412188717
Fscn1	0.075385938639287	-0.082064499480853	0.118076159046543	-0.0318735605531342	0.0483027510994183
Fscn3	-0.193615577252475	0.0308523612902896	-0.157052899133459	0.0118370785338975	0.287280808996568
Fshb	-0.0915463693702172	-0.095993007602607	-0.264611230233677	0.0273874360038873	-0.0491209925445575
Fshr	0.135018171638157	0.171883373392942	0.483055603176424	0.314525627263035	0.215179568407277
Fsip1	-0.08085188827301	0.130074175994681	-0.0147361486354227	0.0864866021041568	0.132722886299084
Fst	-1.69310743221486	-0.168625935782428	-2.01229952813577	0.40208820728798	-1.74818669745367
Fstl1	-2.89991099780512	-0.221574630175504	-1.22779184356555	-0.350510436687247	-2.5548946731042
Fstl3	-0.57280898348284	0.178537992729011	-0.458369106397095	0.392334144031238	-0.191157443836417
Ftcd	-0.0530845541015852	0.071917915985944	0.0473167023630783	0.0104118121593277	0.212375787624822
Fth1	-0.633752602806931	-0.0413207187892235	0.448344934390205	0.16570224458884	-0.91741751209798
Fthl17	0	0	-0.238376251995461	0.021777873968885	-0.086923503283252
Ftl1	-2.06611477996351	0.0754215092255741	-0.480298696548809	0.408821383638973	-2.04264014090974
Ftl2	-1.91415247459769	0.0768737943158033	-0.421875412482402	0.311542857335938	-1.3545027508819
Ftmt	-0.0190801619844825	0.0034572962563546	-0.0078611724254225	-0.0078611724254225	0.517705913359359
Fto	-0.00182482836602516	0.0142684255216299	-0.0141206016022828	0.0607773358671717	-0.243621865685813
Ftsj1	0.154855058594974	-0.0229951907477162	0.374015290171361	0.0648459240983712	-0.447125850699686
Ftsj2	-0.451466786568375	0.18090261982588	0.484342797889541	-0.0555647783783817	-0.280601835555971
Ftsj3	0.115524910456754	-0.0479048234408816	0.577152107288089	0.115524910456754	-0.581535450118258
Ftsjd1	-0.100876336590155	0.0964128764261982	-0.0697505358215267	0.0205157634295201	-0.215180282755396
Ftsjd2	0.0112533346278831	0.0695054820816909	0.383007800650068	0.151807867071855	-0.516155771902768
Fubp1	0.670105892473939	-0.0167539490285629	0.602708998259397	-0.210038916236952	0.544031822442581
Fuca1	-0.252957524143563	0.0737584182017574	0.0190065170255487	0.247423473765126	0.514586622623495
Fuca2	-0.00426524991698418	0.127451436758854	-0.394903505015847	0.104688119224995	-0.0243902474966555
Fundc1	-0.544017928501841	-0.190994055062934	-0.132213098730291	0.015135479076172	-0.30190253501945
Fundc2	-0.512217858445487	-0.0898258998232953	-0.666085490930522	0.117991960796545	-0.532891704776139
Furin	0.892961386263106	0.276693707090603	0.159455655450524	0.327472512408757	0.506946802853184
Fus	-0.522532031469362	0.461477403518906	0.355919820709856	-0.493261027455818	0.0857235792039894
Fut1	-0.3808276219547	0.133664639954185	-0.158139716595977	-0.158139716595977	0.0102494739235564
Fut10	0.191515888907213	0.193910510807187	0.0351958622762796	0.546948823145581	0.747265828876533
Fut2	0	0	0.0717940878637453	0.0135003518380916	-0.0295885414167163
Fut4	0.0330673078162897	0.113376499259075	0.277975857196743	0.153615886737432	0.327294744426591
Fut7	0.0552820134730334	0.172769171486383	0.172769171486383	0.308678085868424	0.662461835512168
Fut8	0.523395472850133	0.0921862819987087	-0.699735439357893	0.290552684918749	0.119194824794826
Fut9	0.100463884108971	-0.0392940222151053	0.00180922716146004	0.0855172043882626	0.35601065969046
Fv1	-0.35053500448684	-0.127847099128117	-0.00769918150590421	-0.127847099128117	-0.124071770073423
Fxc1	-0.375574863273836	0.213716901225799	0.178994733561761	-0.209172615225213	0.0386577391243961
Fxn	0.420581218820084	0.122144519346894	0.367114941655055	0.237669429803648	0.13504932272749
Fxr1	0.233916317753181	0.177455916195942	0.14724578506407	0.36799876493443	-0.238774185204521
Fxr2	-0.266037935960979	-0.150700612594433	0.145390569645217	-0.368339661360899	-0.496170730325848
Fxyd1	-0.0646965721322648	-0.201954659538028	0.447000976358604	0.0648938678419198	0.395587856572601
Fxyd2	-0.129212361673616	0.0622309930060467	-0.0715608662842628	0.0700711539335037	0.0412367745733837
Fxyd3	-0.79807981532573	-0.0398067161838913	-0.336744314595347	0.0956928068450864	-0.377992260363957
Fxyd4	-0.0226130964589704	-0.0149979486121925	0.15349743290902	0.014359373221744	0.394882500434614
Fxyd5	-1.13219242783688	0.163870001272638	-0.445623794940241	-0.182117902468518	-0.541474283196216
Fxyd6	-1.11943138028721	0.118465172197021	-0.850912000087318	1.31537341330787	-0.89452484394619
Fxyd7	-0.340935686756302	0.0604749996183465	-0.0423063286936456	-0.0458872673534252	0.0604749996183465
Fyb	-0.487933032069207	0.303609895767848	-0.358350925350438	-0.094001553952471	-0.358350925350438
Fyco1	0	0.174836753071887	0.221304399559983	0	0.385970220722653
Fyn	-1.27122419905918	0.038955118585144	0.0046804634866473	0.110459801252746	-1.38933363970781
Fyttd1	0.366910685803227	0.0191112607483532	-0.0853574736037084	0.0711240798333197	0.13468022950054
Fzd1	-0.536824454979192	0.368071555461954	-0.682590547368276	0.152879493961536	-0.633532933138659
Fzd2	-2.92766311038248	0.328187496952793	-1.93301462670714	0.249176332823559	-3.03263696449785
Fzd3	-0.9959351704474	0.0781969508085067	-0.822136268760524	-0.0127129649946331	-0.738221038463243
Fzd4	-0.300031757568394	-0.0640983251197325	-0.200888173801642	0.26746313711369	-0.195154952066931
Fzd5	-0.457583019811517	0.307899760083918	-0.583034982653315	-0.0539763664139077	0.105949876810373
Fzd6	0.710612978259005	0.0660593221538837	-0.211568628495526	0.394625246119943	0.223874901625334
Fzd7	-1.58358059023453	-0.105454319906396	-1.27327928032755	-0.277971721054998	-1.5319484204066
Fzd8	-1.08849604946886	0.188135483767669	-0.519063332518621	0.0343422059911624	-1.02433012729221
Fzd9	-0.240669389824774	-0.0510784811804452	-0.276341269935534	0.202267284250061	0.313874197665172
Fzr1	0.754677648259332	-0.387447086225542	-0.485880641120765	0.173282612367218	-0.0976157897104954
G0s2	-0.129815642518789	-0.0549558809915816	0.380026984433068	0.0116869817149681	0.0580005217346802
G3bp1	0.410796374464603	-0.266809800227636	0.316881206057438	-0.225475778320433	-0.160602485540835
G3bp2	0.522360632497382	0.0046248613658797	0.128334499578102	0.0136572183235231	0.246871789808246
G6pc	-0.183079137120606	-0.25745531415941	-0.384077876484261	-0.0447357171179465	0.10944157026656
G6pc2	-0.00151419713599177	0.0729117438277767	0.0119116488946069	0.0119116488946069	0.132802248346136
G6pc3	-0.460279449665922	0.0326517927030103	0.273016250036912	-0.0340616803377713	-0.478909445482392
G6pd2	0.197787128353218	-0.0436607279526864	0.136656724314712	0.199364193985661	0.0259441254514907
G6pdx	0.520647371396189	-0.0278581753685927	0.522177619261867	-0.012612480331863	0.137293932010498
Gaa	0.135482699566611	0.304670100384795	0.0102707409015133	0.09523389023756	-0.192635420006106
Gab1	-0.380411888756104	0.0318182865674537	-0.169780500746032	-0.0694581630570354	-0.401489206075356
Gab2	-0.700248867302308	0.0505923837236928	-0.54841803681559	-0.22563551870521	-0.00451690390552884
Gab3	0.160930423462785	0.100409029846854	-0.0035332508310475	0.22196409730365	0.135642796280021
Gabarap	-1.11809788681953	0.168056828738143	-0.291408808601737	0	-1.30992955305335
Gabarapl1	-1.02010838641804	-0.00328704701099936	0.360423252466781	1.00740014205726	-1.11611059221838
Gabarapl2	-0.347468644291439	0.0089795312929617	0.0200870933335082	-0.00326556327383187	-0.452879575194807
Gabbr1	-0.317974877315101	-0.0521472687033031	-0.114625085999384	0.0989705496173165	-0.0657907583471919
Gabpa	0.620246685791515	0.0496541328091249	0.167478070578345	0.0418381587206365	-0.191503567684209
Gabpb1	-0.0363013348370025	0.00189673575420057	-0.0797854715870123	-0.157683060796509	-0.070769926960137
Gabra1	-0.0338009117087372	0	0.0397549175684517	0	0
Gabra2	-0.0353126931134655	0.110844604586366	-0.0858110482662937	-0.0015117814047283	0.0956381820102337
Gabra3	-0.199042539063062	0.0539418110757914	0.00193199088465246	-0.123025428306113	-0.0741681506710838
Gabra6	-0.252291498878389	0.0429864953223724	0.11047405308629	0.0169366400193494	0.619241285701453
Gabrb1	-0.119796035239138	0.0507817770139853	0.017896106145141	-0.0028076628847975	0.0639008377315706
Gabrb2	-0.262242031848271	0.112356385991094	-0.187909094502077	0.182988708359876	-0.0958404932694261
Gabrb3	-0.107299117507484	-0.0307547585802326	0.071394512964122	0.0445910964612208	0.161062209443989
Gabrd	-0.0387288773405494	0.237601990868651	0.184658303845529	-0.0658320625576447	0.292808916866175
Gabre	-0.191288470548233	-0.0925005350429986	-0.0388405885629313	0.0564888477146113	0.734115330669096
Gabrg1	-0.0323627363659851	0.0684583162931809	0.0100759365966236	0.0637268465873608	0.174438842626098
Gabrg2	-0.0736632719752288	-0.181984923668588	-0.153645576271099	0.0737616618855164	0.00622208325028861
Gabrg3	0.0216704991861212	0.240196434464661	0.0500150102561996	-0.077017307809168	0.345288197356136
Gabrp	0.171377734416046	0.0502314226304312	0.242890085647333	0.124643304194598	1.10205108597624
Gabrq	0.112158730396673	0.0458119136719617	-0.0137688282815214	0.0310627575861071	0.135916880264859
Gabrr1	0	0	0	-0.218079829666114	0.155559471370933
Gabrr2	-0.163949192943345	-0.163949192943345	0.132956387145334	0.137348902382367	-0.263654703552191
Gad1	0.0454338671242214	0.00920764048252654	0.0935125887212245	0.0947646239805566	0.455303637139324
Gad2	-0.154588856251459	0.238456255392243	-0.108558268676389	0.0214420867587766	0.434726119111043
Gadd45a	-0.614815808377374	-1.26460392464673	-1.46087931049152	-1.46087931049152	-1.37498468541908
Gadd45b	0.553711439204367	0.320340349395272	0.295445494813777	-0.212035947891568	0.373116456249148
Gadd45g	-0.611311552347635	-0.839336270021386	0.403976445150203	0.0499584797336006	0.268960135494266
Gadd45gip1	0.0483600799295942	0.0779249385269871	-0.034905841038503	0.0426158154756253	-0.173015858468279
Gak	0.00560829008671337	-0.100642818948849	0.329401671398059	0.0126400946951466	-0.223036662168075
Gal	-0.0901317038984981	-0.088146546317641	0.0537453176664551	0.0537453176664551	0.747491686253754
Gal3st1	-1.23864994542597	-0.0530912034095046	-1.71769669845521	-0.00431364109540056	-0.675998762992897
Galc	0.0994004362344763	0.0270492313235846	-0.0248624569564067	-0.0248624569564067	-0.0596882442343949
Gale	1.15692665321051	-0.253924777792744	0.70582675041158	-0.270503145083167	0.525118868009467
Galk1	-1.00288532447468	0.132091491284316	-0.27636569958694	-0.46091850676998	-1.4391936965686
Galk2	0.20622190862718	0	0.037277355997313	-0.20759701472528	0
Galm	0.465319217371504	-0.122243187588679	2.48871995372404	0.169529740877277	-0.097399352052864
Galns	-0.00223184264670451	0	0.414758638768109	-0.0855220329841382	-0.161887729878833
Galnt1	1.54138275743831	0.189083821118108	0.773962688399819	0.00692727666197035	1.38946314347906
Galnt10	0.122234216911815	0.146438711754405	0.500911337393426	-0.0456681386092979	0.379702487309843
Galnt11	-0.294726843760468	-0.0722893064392007	-0.721854734601924	0.0495442775149044	-0.753394311284875
Galnt2	-0.288868119248153	-0.436894935701606	-0.533530112876332	-0.122821210853876	-0.867604532194891
Galnt3	0.0926772590831648	0.342055646901444	0.319503499415267	-0.142697808057929	0.0903185764721361
Galnt4	-0.10576350113943	-0.0278374030211408	-0.10576350113943	-0.0942445280332027	0.114082246158492
Galnt6	-0.254865505618642	0.163606131160601	-0.128662178472721	0.029180976354084	0.136081831379539
Galnt7	1.41636210033803	-0.120877217694463	0.258411022906665	0.0679941631791952	1.42093917803047
Galntl1	-0.365246301581688	-0.0303172890051595	-0.0492142392250505	-0.0492142392250505	0.379383240835145
Galntl5	0.0497565030285068	0.0884857278273783	0.0889906500797868	0.00708644236939415	0.187306326921983
Galr1	-0.122120832596222	-0.0226147579837392	0.176451132781255	0.0948262613297253	0.188895534223069
Galr2	0	-0.108303548770461	-0.0959019501463576	-0.0297457224546651	-0.105949876810373
Galr3	-0.162550765165219	0.0370491531053609	-0.0810750936102353	-0.173465539782594	-0.25486669256112
Galt	-1.2585845076327	0.022679348724914	-1.03596415907448	-0.050829084391502	-0.733711643031334
Gamt	-0.365417963779196	0.0360011606163111	-0.538484666475862	-0.163466344271004	-0.926804632465492
Ganab	-0.0795748946327266	-0.087484038830397	0.344175509142087	0.0728720413197192	-0.398774844561171
Ganc	0.98092178109141	0.0289390208623983	0.503662781636951	0.285203664573802	0.638069357542975
Gap43	-0.222468714037369	0.0349214327821628	0.227612924096485	0.0704284874861179	0.571435766157197
Gapdh	0.323076771536401	-0.0109406740544387	0.586501798642507	0.147732827126362	-0.369524085717902
Gapdhs	-0.00245873806378594	-0.112106876770416	0.034080981960547	-0.145377035466012	-0.00245873806378594
Gar1	0.0711983909676075	0.179518758817354	0	-0.450641249848427	-0.233291786782091
Gars	1.05723346153953	0.0440525593025924	0.236789661384691	-0.367263310498595	0.528896276567149
Gart	0.444901803507248	-0.196461563432997	0.213693438189292	-0.378831460970972	-0.139926347280349
Gas1	-0.514494858153656	-0.0769889304418658	-1.1415152734127	0.266438376574879	-1.12014234074563
Gas2	-0.230291661693106	0.0615564300058322	-0.208722295154078	0.226648406111932	-0.345017309506514
Gas5	0.931534460183412	-0.285647536639585	1.27885887287206	-0.272467178875434	0.882889654321961
Gas6	-1.50063607415311	0.00818180559666004	0.09924937454233	0.269722444166295	-1.28835450069515
Gas7	-0.263147910697424	0.111941428548675	-0.260403576358537	-0.210922402898969	-0.429227591943443
Gas8	-0.930852401955016	-0.363190628713569	-0.565976285884173	-0.284611663400289	-1.28392950343424
Gast	-0.51123710756054	-0.0336784517305393	-0.188741870301839	-0.363233471999359	0.619058611456566
Gata1	-0.19930846312394	0.0175959994096573	0.147875199833207	0.0701358005582717	0.444090379409837
Gata2	-0.102626684941522	-0.0899635093749129	-0.000743285365594648	-0.117439189180612	0.131767005856379
Gata3	1.16259541890873	-0.0495297868034861	1.20865034457352	-0.393823524705589	0.873752643376189
Gata4	-0.0664760651740846	-0.0664760651740846	0.0776160055127328	-0.0451182729210271	0.18321410159722
Gata5	0.0175220314290239	-0.0233390170752577	0.0226204568387369	-0.00434708724796451	0.409112351019207
Gata6	-0.882076843094246	-0.275158053904192	-0.825902141922743	-0.140169691620784	-0.214824068670125
Gatad1	0.108164933574563	0.227684143372876	-0.340755036639853	0.0235296725817662	-0.962387593034196
Gatad2a	0.136736037490797	0.118863961164561	-0.184279771818134	0.0553571102080452	-0.16099333683242
Gatad2b	-0.50510401939256	0.688344595591428	-0.341413031259702	-0.391597467214709	-0.289420725629615
Gatc	-0.392396249344253	-0.00774954413329709	-0.0511705941349243	0.121786972434279	-0.368526697634528
Gatm	0.128696451140177	0.182817786161116	-0.117043846189707	0.189473088825032	-0.0124259296408749
Gatsl2	-0.264662569644243	0.0678240119911608	-0.232952868357144	0.0870030151731047	-0.0363394642502879
Gba	0.436229298109057	-0.0874581327484467	0.245425800759254	-0.301739997587341	0.0774024745195208
Gba2	0.534635174999524	0.199319881981995	0.269681426918074	0.207141909235346	0.727456601265133
Gbas	0.646825999627115	-0.0569062445515414	0.51396266960025	0.0866783587877311	1.06428085886485
Gbe1	-0.0525602613529053	-0.0525602613529053	0.477184665883178	-0.0818726343979916	-0.493988763559751
Gbf1	-0.267914709056844	0.0439396996630972	0.0485281430396691	-0.071944589718651	-0.598804583799443
Gbgt1	0	0.243321534353183	-0.0595479650864936	0.117767034560242	0
Gbp1	0.0773046934201087	-0.118797523839622	0.111410266025695	-0.117173662970292	0.546454227894362
Gbp2	4.58255045350467	-0.774594672459676	-0.185221378155929	-0.699511285984136	1.95198166638703
Gbp3	1.66838339218731	-0.31685997901888	0.0876690041242059	-0.169142035629242	0.0862688992423619
Gbp4	-0.0481903619166291	-0.281807431419426	-0.281807431419426	-0.343704816819492	-0.0640518470209743
Gbp6	2.69473811115897	-0.398465309410751	-0.804416032083344	-0.440553752767647	0.791098320344389
Gbp7	2.70584438600918	-0.160963964029773	-0.638498306835215	0.192923957325561	0.922321953384206
Gbp8	0.228540112124847	-0.29164171875052	-0.296583126138499	-0.305323452617887	0.0742045065916244
Gbx2	0.0326506691046333	0.0268543948264366	-0.0967296448466541	0	0.0263512008712112
Gc	0.145418014471843	0.0934069052914994	0.825154912098326	0.0665268271309998	1.03173684373641
Gca	-0.0296018970843803	-0.0206555948438567	-0.0830421339990703	0.025779088189251	-0.163236912784957
Gcap14	-0.305001179924908	0	0.529433328913594	0.191957941603039	-0.437692932764989
Gcap8	-0.0150416319130016	0.0523219766401557	0.103236592275632	-0.0732863818329856	0.179902787673475
Gcat	-0.162550765165219	0.0370491531053609	-0.0810750936102353	-0.173465539782594	-0.25486669256112
Gcc1	-0.207802195178161	0.112522935031857	-0.245381806664284	-0.131859217936313	-0.399314037627381
Gcc2	-0.362957124169916	0.113394040374906	-0.177018399333534	-0.131146207277979	-0.317419917593665
